RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 20 - 20 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:38:38,1990-01-01 02:00:00,1990-01-01 17:38:38,899.86065537,1448.18824294,938.62676571,,,,,20,1,TWP31173,2013-07-31 00:00:00,,TWN31173,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 200 - 200 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 02:46:29.000001,1990-01-01 02:00:00,1990-01-01 16:46:29,856.40146421,1378.24731451,886.4802857,,,,,200,1,TWP3271,2013-07-31 00:00:00,,TWN3271,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 201 - 201 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 22:48:40.000001,1990-01-01 02:00:00,1990-01-01 12:48:40,621.38667298,1000.02691389,648.67407324,,,,,201,1,TWP3272,2013-07-31 00:00:00,,TWN3272,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 203 - 203 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 00:51:43,1990-01-01 02:00:00,1990-01-01 14:51:43,738.8440768,1189.05666004,771.71195886,,,,,203,1,TWP3274,2013-07-31 00:00:00,,TWN3274,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 204 - 204 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 00:22:07.000001,1990-01-01 02:00:00,1990-01-01 14:22:07,707.02669531,1137.85144564,742.11460928,,,,,204,1,TWP3275,2013-07-31 00:00:00,,TWN3275,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 205 - 205 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 12:24:50,1990-01-01 02:00:00,1990-01-01 02:24:50.000001,21.07107509,33.9106761,24.83429555,,,,,205,1,TWP3276,2013-07-31 00:00:00,,TWN3276,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 206 - 206 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 15:05:42,1990-01-01 02:00:00,1990-01-01 05:05:42,174.35739133,280.6015828,185.70586833,,,,,206,1,TWP3277,2013-07-31 00:00:00,,TWN3277,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 207 - 207 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 14:48:21,1990-01-01 02:00:00,1990-01-01 04:48:21.000001,157.03971094,252.73142202,168.35476056,,,,,207,1,TWP3278,2013-07-31 00:00:00,,TWN3278,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 208 - 208 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 02:38:07,1990-01-01 02:00:00,1990-01-01 16:38:07,853.46138773,1373.51571061,878.11710712,,,,,208,1,TWP3279,2013-07-31 00:00:00,,TWN3279,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 209 - 209 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 17:58:46.000001,1990-01-01 02:00:00,1990-01-01 07:58:46,318.42904945,512.46290509,358.77126483,,,,,209,1,TWP3280,2013-07-31 00:00:00,,TWN3280,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
