RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 396 - 396 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:27:54,1990-01-01 02:00:00,1990-01-01 03:27:54.000001,81.78911725,131.62708836,87.90526006,,,,,396,1,TWP31111,2013-07-31 00:00:00,,TWN31111,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 397 - 397 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:42:34,1990-01-01 02:00:00,1990-01-01 03:42:34,90.20783464,145.17572779,102.55884891,,,,,397,1,TWP31112,2013-07-31 00:00:00,,TWN31112,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 398 - 398 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:47:53,1990-01-01 02:00:00,1990-01-01 03:47:53,93.2983734,150.14947775,107.88493181,,,,,398,1,TWP31113,2013-07-31 00:00:00,,TWN31113,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 399 - 399 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:19:43,1990-01-01 02:00:00,1990-01-01 03:19:43,68.71766418,110.59058173,79.71361676,,,,,399,1,TWP31114,2013-07-31 00:00:00,,TWN31114,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 4 - 4 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:05:23,1990-01-01 02:00:00,1990-01-01 03:05:23,59.08138523,95.082463,65.38172562,,,,,4,1,TWP31157,2013-07-31 00:00:00,,TWN31157,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 40 - 40 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:33:14,1990-01-01 02:00:00,1990-01-01 04:33:14,142.27793637,228.97460118,153.23596925,,,,,40,1,TWP31193,2013-07-31 00:00:00,,TWN31193,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 400 - 400 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:19:15,1990-01-01 02:00:00,1990-01-01 03:19:15.000001,69.11261716,111.2261982,79.24347284,,,,,400,1,TWP31115,2013-07-31 00:00:00,,TWN31115,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 401 - 401 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:04:40,1990-01-01 02:00:00,1990-01-01 03:04:40,55.10825635,88.68831908,64.66780331,,,,,401,1,TWP31116,2013-07-31 00:00:00,,TWN31116,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 402 - 402 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:58:36.000001,1990-01-01 02:00:00,1990-01-01 02:58:36,49.25905801,79.274928,58.60196653,,,,,402,1,TWP31117,2013-07-31 00:00:00,,TWN31117,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 403 - 403 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:48:05,1990-01-01 02:00:00,1990-01-01 02:48:05,42.4731379,68.35402635,48.08685888,,,,,403,1,TWP31118,2013-07-31 00:00:00,,TWN31118,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 404 - 404 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:25:59.000001,1990-01-01 02:00:00,1990-01-01 03:25:59,82.31856072,132.47914674,85.98563692,,,,,404,1,TWP31119,2013-07-31 00:00:00,,TWN31119,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 405 - 405 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:32:59,1990-01-01 02:00:00,1990-01-01 04:32:59,142.14382952,228.7587767,152.98062542,,,,,405,1,TWP31120,2013-07-31 00:00:00,,TWN31120,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 406 - 406 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 04:36:14,1990-01-01 02:00:00,1990-01-01 18:36:14.000001,950.27376674,1529.3204435,996.2405856,,,,,406,1,TWP31121,2013-07-31 00:00:00,,TWN31121,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 407 - 407 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 15:03:52,1990-01-01 02:00:00,1990-01-01 05:03:52,128.39001251,206.62410954,183.86431555,,,,,407,1,TWP31122,2013-07-31 00:00:00,,TWN31122,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 408 - 408 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:41:40,1990-01-01 02:00:00,1990-01-01 02:41:40,37.3320184,60.08017999,41.67137768,,,,,408,1,TWP31123,2013-07-31 00:00:00,,TWN31123,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 409 - 409 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 07:56:35,1990-01-01 02:00:00,1990-01-01 21:56:35.000001,1143.56661699,1840.39575445,1196.58053593,,,,,409,1,TWP31124,2013-07-31 00:00:00,,TWN31124,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 41 - 41 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:33:30,1990-01-01 02:00:00,1990-01-01 03:33:30.000001,88.2601159,142.04117204,93.50142002,,,,,41,1,TWP31194,2013-07-31 00:00:00,,TWN31194,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 410 - 410 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 14:17:48.000001,1990-01-01 02:00:00,1990-01-02 04:17:48,1447.37367065,2329.32679127,1577.7942471,,,,,410,1,TWP31125,2013-07-31 00:00:00,,TWN31125,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 411 - 411 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 16:25:57,1990-01-01 02:00:00,1990-01-02 06:25:57,1560.09681283,2510.73746663,1705.94167397,,,,,411,1,TWP31126,2013-07-31 00:00:00,,TWN31126,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 412 - 412 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 16:07:46,1990-01-01 02:00:00,1990-01-01 06:07:46,234.47344639,377.34918881,247.77478549,,,,,412,1,TWP31127,2013-07-31 00:00:00,,TWN31127,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 413 - 413 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:42:13,1990-01-01 02:00:00,1990-01-01 02:42:13,37.70067432,60.67347536,42.21622212,,,,,413,1,TWP31128,2013-07-31 00:00:00,,TWN31128,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 414 - 414 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 01:39:27,1990-01-01 02:00:00,1990-01-01 15:39:27,747.48972036,1202.97050247,819.44578238,,,,,414,1,TWP31129,2013-07-31 00:00:00,,TWN31129,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 415 - 415 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 23:51:55,1990-01-01 02:00:00,1990-01-01 13:51:55,684.45690648,1101.52881876,711.92277193,,,,,415,1,TWP31130,2013-07-31 00:00:00,,TWN31130,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 416 - 416 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:59:10,1990-01-01 02:00:00,1990-01-01 03:59:10,104.03881949,167.43458478,119.16175696,,,,,416,1,TWP31131,2013-07-31 00:00:00,,TWN31131,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 417 - 417 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 18:19:00,1990-01-01 02:00:00,1990-01-01 08:19:00,367.8658784,592.02392825,379.00157212,,,,,417,1,TWP31132,2013-07-31 00:00:00,,TWN31132,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 418 - 418 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 10:42:05,1990-01-01 02:00:00,1990-01-02 00:42:05,1337.72387966,2152.86220511,1362.08993687,,,,,418,1,TWP31133,2013-07-31 00:00:00,,TWN31133,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 419 - 419 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 01:22:29,1990-01-01 02:00:00,1990-01-01 15:22:29,771.24122906,1241.19492692,802.48081251,,,,,419,1,TWP31134,2013-07-31 00:00:00,,TWN31134,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 420 - 420 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 05:37:01,1990-01-01 02:00:00,1990-01-01 19:37:01,995.56947314,1602.21696262,1057.02472252,,,,,420,1,TWP31135,2013-07-31 00:00:00,,TWN31135,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 421 - 421 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 17:54:26,1990-01-01 02:00:00,1990-01-01 07:54:26,333.99128385,537.50794374,354.44045523,,,,,421,1,TWP31136,2013-07-31 00:00:00,,TWN31136,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 422 - 422 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 18:54:06,1990-01-01 02:00:00,1990-01-01 08:54:06,392.96710716,632.42052094,414.10345663,,,,,422,1,TWP31137,2013-07-31 00:00:00,,TWN31137,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 423 - 423 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 15:33:11,1990-01-01 02:00:00,1990-01-01 05:33:11,186.58896514,300.28643208,213.18988004,,,,,423,1,TWP31138,2013-07-31 00:00:00,,TWN31138,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 425 - 425 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 04:43:08,1990-01-01 02:00:00,1990-01-01 18:43:08,959.03398586,1543.41867777,1003.12949818,,,,,425,1,TWP31140,2013-07-31 00:00:00,,TWN31140,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 426 - 426 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 15:19:40,1990-01-01 02:00:00,1990-01-01 05:19:40,138.65488184,223.14384844,199.668279,,,,,426,1,TWP31141,2013-07-31 00:00:00,,TWN31141,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 427 - 427 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:55:15,1990-01-01 02:00:00,1990-01-01 02:55:15,40.86716569,65.76945944,55.25535767,,,,,427,1,TWP31142,2013-07-31 00:00:00,,TWN31142,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 428 - 428 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 14:10:35.000001,1990-01-01 02:00:00,1990-01-02 04:10:35,1453.8835202,2339.80339954,1570.58973239,,,,,428,1,TWP31143,2013-07-31 00:00:00,,TWN31143,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 429 - 429 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:23:14,1990-01-01 02:00:00,1990-01-01 04:23:14,127.41636206,205.0571679,143.2389272,,,,,429,1,TWP31144,2013-07-31 00:00:00,,TWN31144,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 43 - 43 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:42:19.000001,1990-01-01 02:00:00,1990-01-01 04:42:19,152.68903313,245.7296708,162.31025761,,,,,43,1,TWP31196,2013-07-31 00:00:00,,TWN31196,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 430 - 430 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:33:09,1990-01-01 02:00:00,1990-01-01 04:33:09,137.71152095,221.62565322,153.14543791,,,,,430,1,TWP31145,2013-07-31 00:00:00,,TWN31145,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 431 - 431 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:40:06,1990-01-01 02:00:00,1990-01-01 04:40:06,144.74926693,232.95183015,160.09759246,,,,,431,1,TWP31146,2013-07-31 00:00:00,,TWN31146,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 432 - 432 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:10:46,1990-01-01 02:00:00,1990-01-01 04:10:46,115.10423067,185.24267349,130.77052312,,,,,432,1,TWP31147,2013-07-31 00:00:00,,TWN31147,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 433 - 433 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:30:55,1990-01-01 02:00:00,1990-01-01 04:30:55.000001,137.67419744,221.56558674,150.91616558,,,,,433,1,TWP31148,2013-07-31 00:00:00,,TWN31148,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 434 - 434 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:35:22.000001,1990-01-01 02:00:00,1990-01-01 04:35:22,140.21338764,225.65202543,155.37444015,,,,,434,1,TWP31149,2013-07-31 00:00:00,,TWN31149,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 435 - 435 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:54:47,1990-01-01 02:00:00,1990-01-01 03:54:47,105.12134391,169.17674245,114.77727145,,,,,435,1,TWP31150,2013-07-31 00:00:00,,TWN31150,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 436 - 436 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:25:29,1990-01-01 02:00:00,1990-01-01 03:25:29,81.18665519,130.65751772,85.48450256,,,,,436,1,TWP31151,2013-07-31 00:00:00,,TWN31151,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 437 - 437 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:19:35,1990-01-01 02:00:00,1990-01-01 03:19:35,75.29257192,121.1718912,79.58268157,,,,,437,1,TWP31152,2013-07-31 00:00:00,,TWN31152,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 438 - 438 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:39:21,1990-01-01 02:00:00,1990-01-01 03:39:21,87.70050496,141.14056374,99.35692875,,,,,438,1,TWP31153,2013-07-31 00:00:00,,TWN31153,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 44 - 44 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:45:22,1990-01-01 02:00:00,1990-01-01 02:45:22,33.2957644,53.58444584,45.37281638,,,,,44,1,TWP31197,2013-07-31 00:00:00,,TWN31197,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 45 - 45 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 08:33:53,1990-01-01 02:00:00,1990-01-01 22:33:53,1171.32383178,1885.06675086,1233.88086946,,,,,45,1,TWP31198,2013-07-31 00:00:00,,TWN31198,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 46 - 46 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 14:57:52.000001,1990-01-01 02:00:00,1990-01-02 04:57:52,1445.65513718,2326.56107421,1617.86336192,,,,,46,1,TWP31199,2013-07-31 00:00:00,,TWN31199,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 47 - 47 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 20:12:22,1990-01-01 02:00:00,1990-01-01 10:12:22,476.6941413,767.16639046,492.36303132,,,,,47,1,TWP31200,2013-07-31 00:00:00,,TWN31200,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 48 - 48 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 20:12:59,1990-01-01 02:00:00,1990-01-01 10:12:59,477.52188583,768.49851883,492.98494109,,,,,48,1,TWP31201,2013-07-31 00:00:00,,TWN31201,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 49 - 49 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 17:04:55,1990-01-01 02:00:00,1990-01-01 07:04:55,290.87654974,468.12136632,304.91665739,,,,,49,1,TWP31202,2013-07-31 00:00:00,,TWN31202,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 5 - 5 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:36:23.000001,1990-01-01 02:00:00,1990-01-01 03:36:23,82.44791598,132.68732428,96.3782028,,,,,5,1,TWP31158,2013-07-31 00:00:00,,TWN31158,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 50 - 50 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 16:15:24,1990-01-01 02:00:00,1990-01-01 06:15:24,241.86492267,389.24464059,255.39315032,,,,,50,1,TWP31203,2013-07-31 00:00:00,,TWN31203,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 51 - 51 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 17:19:52,1990-01-01 02:00:00,1990-01-01 07:19:52,300.75797587,484.02401196,319.86067798,,,,,51,1,TWP31204,2013-07-31 00:00:00,,TWN31204,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 52 - 52 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 15:48:28,1990-01-01 02:00:00,1990-01-01 05:48:28,215.12529763,346.21129941,228.46909537,,,,,52,1,TWP31205,2013-07-31 00:00:00,,TWN31205,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 53 - 53 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:11:30,1990-01-01 02:00:00,1990-01-01 04:11:30,119.91865751,192.99075793,131.50436826,,,,,53,1,TWP31206,2013-07-31 00:00:00,,TWN31206,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 54 - 54 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:10:50,1990-01-01 02:00:00,1990-01-01 04:10:50,122.58355002,197.27949528,130.83554443,,,,,54,1,TWP31207,2013-07-31 00:00:00,,TWN31207,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 55 - 55 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 23:18:01,1990-01-01 02:00:00,1990-01-01 13:18:01,655.09419297,1054.27401744,678.02478299,,,,,55,1,TWP31208,2013-07-31 00:00:00,,TWN31208,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 56 - 56 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 23:35:23,1990-01-01 02:00:00,1990-01-01 13:35:23,674.19347704,1085.01139714,695.37981174,,,,,56,1,TWP31209,2013-07-31 00:00:00,,TWN31209,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 57 - 57 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 16:48:31,1990-01-01 02:00:00,1990-01-01 06:48:31.000001,260.68846553,419.53825695,288.5103175,,,,,57,1,TWP31210,2013-07-31 00:00:00,,TWN31210,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 58 - 58 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 20:47:09,1990-01-01 02:00:00,1990-01-01 10:47:09,486.70551073,783.27816002,527.14705184,,,,,58,1,TWP31211,2013-07-31 00:00:00,,TWN31211,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 59 - 59 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 22:57:41,1990-01-01 02:00:00,1990-01-01 12:57:41,616.492439,992.15039205,657.68582222,,,,,59,1,TWP31212,2013-07-31 00:00:00,,TWN31212,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 6 - 6 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:56:27.000001,1990-01-01 02:00:00,1990-01-01 02:56:27,49.70489217,79.99242996,56.44180365,,,,,6,1,TWP31159,2013-07-31 00:00:00,,TWN31159,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 60 - 60 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 18:04:34,1990-01-01 02:00:00,1990-01-01 08:04:34,341.49030484,549.57647231,364.56430768,,,,,60,1,TWP31213,2013-07-31 00:00:00,,TWN31213,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 61 - 61 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:24:48,1990-01-01 02:00:00,1990-01-01 04:24:48,135.56976938,218.1788313,144.7947671,,,,,61,1,TWP31214,2013-07-31 00:00:00,,TWN31214,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 62 - 62 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:51:49.000001,1990-01-01 02:00:00,1990-01-01 04:51:49,155.81340513,250.75787019,171.80914241,,,,,62,1,TWP31215,2013-07-31 00:00:00,,TWN31215,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 63 - 63 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:48:56,1990-01-01 02:00:00,1990-01-01 04:48:56.000001,154.49785305,248.6406901,168.94027698,,,,,63,1,TWP31216,2013-07-31 00:00:00,,TWN31216,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 64 - 64 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 15:01:02,1990-01-01 02:00:00,1990-01-01 05:01:02.000001,168.23303697,270.74537014,181.03977879,,,,,64,1,TWP31217,2013-07-31 00:00:00,,TWN31217,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 65 - 65 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 15:41:24,1990-01-01 02:00:00,1990-01-01 05:41:24,200.12809951,322.07560033,221.405916,,,,,65,1,TWP31218,2013-07-31 00:00:00,,TWN31218,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 66 - 66 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 15:46:11.000001,1990-01-01 02:00:00,1990-01-01 05:46:11,197.39602817,317.67874892,226.17793793,,,,,66,1,TWP31219,2013-07-31 00:00:00,,TWN31219,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 67 - 67 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 15:25:02,1990-01-01 02:00:00,1990-01-01 05:25:02,178.91263422,287.93255026,205.03765633,,,,,67,1,TWP31220,2013-07-31 00:00:00,,TWN31220,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 68 - 68 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 15:40:15,1990-01-01 02:00:00,1990-01-01 05:40:15,193.49744978,311.40458263,220.24779211,,,,,68,1,TWP31221,2013-07-31 00:00:00,,TWN31221,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 69 - 69 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 00:34:01,1990-01-01 02:00:00,1990-01-01 14:34:01,725.5342637,1167.63654935,754.01619553,,,,,69,1,TWP31222,2013-07-31 00:00:00,,TWN31222,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 7 - 7 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:52:03,1990-01-01 02:00:00,1990-01-01 02:52:03,47.8877601,77.06803352,52.04447197,,,,,7,1,TWP31160,2013-07-31 00:00:00,,TWN31160,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 70 - 70 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:04:27,1990-01-01 02:00:00,1990-01-01 03:04:27,56.9975901,91.72891311,64.45274188,,,,,70,1,TWP31223,2013-07-31 00:00:00,,TWN31223,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 71 - 71 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:52:53,1990-01-01 02:00:00,1990-01-01 02:52:53,45.82899607,73.75476737,52.88182311,,,,,71,1,TWP31224,2013-07-31 00:00:00,,TWN31224,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 72 - 72 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 22:10:19,1990-01-01 02:00:00,1990-01-01 12:10:19,585.29533105,941.94341314,610.31124526,,,,,72,1,TWP31225,2013-07-31 00:00:00,,TWN31225,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 73 - 73 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 21:59:01,1990-01-01 02:00:00,1990-01-01 11:59:01,576.10012175,927.14512863,599.02167909,,,,,73,1,TWP31226,2013-07-31 00:00:00,,TWN31226,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 74 - 74 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 21:41:00,1990-01-01 02:00:00,1990-01-01 11:41:00,558.16399119,898.2796668,580.99791081,,,,,74,1,TWP31227,2013-07-31 00:00:00,,TWN31227,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 75 - 75 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 21:18:22,1990-01-01 02:00:00,1990-01-01 11:18:22,530.58422398,853.89424515,558.36191795,,,,,75,1,TWP31228,2013-07-31 00:00:00,,TWN31228,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 76 - 76 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 20:42:05,1990-01-01 02:00:00,1990-01-01 10:42:05,498.89887522,802.90151725,522.08218416,,,,,76,1,TWP31229,2013-07-31 00:00:00,,TWN31229,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 77 - 77 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:03:34,1990-01-01 02:00:00,1990-01-01 02:03:34,1.03804943,1.67058196,3.56231375,,,,,77,1,TWP31230,2013-07-31 00:00:00,,TWN31230,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 78 - 78 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:19:25,1990-01-01 02:00:00,1990-01-01 02:19:25,13.13525139,21.13918029,19.41212636,,,,,78,1,TWP31231,2013-07-31 00:00:00,,TWN31231,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 79 - 79 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:32:17,1990-01-01 02:00:00,1990-01-01 02:32:17,23.76025909,38.23850688,32.28246503,,,,,79,1,TWP31232,2013-07-31 00:00:00,,TWN31232,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 8 - 8 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:49:26,1990-01-01 02:00:00,1990-01-01 03:49:26,99.40904255,159.98366615,109.42608699,,,,,8,1,TWP31161,2013-07-31 00:00:00,,TWN31161,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 80 - 80 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:35:11,1990-01-01 02:00:00,1990-01-01 02:35:11,30.67070697,49.35981695,35.17781139,,,,,80,1,TWP31233,2013-07-31 00:00:00,,TWN31233,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
