RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 233 - 233 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-02 02:37:51,1990-01-01 02:00:00,1990-01-01 16:37:51,853.10649899,1372.9445714,877.84828623,,,,,233,1,TWP3948,2013-07-31 00:00:00,,TWN3948,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 234 - 234 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-02 02:14:26,1990-01-01 02:00:00,1990-01-01 16:14:26,832.27626326,1339.42148947,854.42876534,,,,,234,1,TWP3949,2013-07-31 00:00:00,,TWN3949,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 235 - 235 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-02 02:11:28,1990-01-01 02:00:00,1990-01-01 16:11:28,829.12651093,1334.35244431,851.45836276,,,,,235,1,TWP3950,2013-07-31 00:00:00,,TWN3950,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 236 - 236 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 15:00:05,1990-01-01 02:00:00,1990-01-01 05:00:05,164.83345669,265.27426508,180.08883532,,,,,236,1,TWP3951,2013-07-31 00:00:00,,TWN3951,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 237 - 237 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-02 00:24:06,1990-01-01 02:00:00,1990-01-01 14:24:06,719.76260417,1158.34794515,744.09602841,,,,,237,1,TWP3952,2013-07-31 00:00:00,,TWN3952,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 238 - 238 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 20:35:54,1990-01-01 02:00:00,1990-01-01 10:35:54,491.56556566,791.09967589,515.89769791,,,,,238,1,TWP3953,2013-07-31 00:00:00,,TWN3953,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 239 - 239 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 17:21:18,1990-01-01 02:00:00,1990-01-01 07:21:18,306.89454436,493.89988139,321.29476744,,,,,239,1,TWP3954,2013-07-31 00:00:00,,TWN3954,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 24 - 24 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-02 07:40:10,1990-01-01 02:00:00,1990-01-01 21:40:10,1115.07047996,1794.53557557,1180.15928725,,,,,24,1,TWP31177,2013-07-31 00:00:00,,TWN31177,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 240 - 240 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 18:45:15,1990-01-01 02:00:00,1990-01-01 08:45:15,402.55593761,647.85227856,405.25334952,,,,,240,1,TWP3955,2013-07-31 00:00:00,,TWN3955,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 241 - 241 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 20:59:26,1990-01-01 02:00:00,1990-01-01 10:59:26,530.34310146,853.50619529,539.43357612,,,,,241,1,TWP3956,2013-07-31 00:00:00,,TWN3956,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 242 - 242 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 12:29:52,1990-01-01 02:00:00,1990-01-01 02:29:52,18.08950939,29.11230163,29.86430286,,,,,242,1,TWP3957,2013-07-31 00:00:00,,TWN3957,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 243 - 243 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 12:33:35,1990-01-01 02:00:00,1990-01-01 02:33:35,20.11494138,32.37192496,33.58458523,,,,,243,1,TWP3958,2013-07-31 00:00:00,,TWN3958,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 244 - 244 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 12:58:10,1990-01-01 02:00:00,1990-01-01 02:58:10,42.56840124,68.50733814,58.16236371,,,,,244,1,TWP3959,2013-07-31 00:00:00,,TWN3959,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 245 - 245 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 12:33:09,1990-01-01 02:00:00,1990-01-01 02:33:09,19.21913936,30.93026848,33.14582204,,,,,245,1,TWP3960,2013-07-31 00:00:00,,TWN3960,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 246 - 246 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 13:16:43,1990-01-01 02:00:00,1990-01-01 03:16:43,70.63649479,113.67864642,76.72159521,,,,,246,1,TWP3961,2013-07-31 00:00:00,,TWN3961,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
