RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 74 - 74 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 21:10:41,1990-01-01 02:00:00,1990-01-01 11:10:41,535.7568513,862.21879854,550.68655474,,,,,74,1,TWP31227,2013-07-31 00:00:00,,TWN31227,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 75 - 75 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 20:42:12,1990-01-01 02:00:00,1990-01-01 10:42:12,505.55496098,813.61347035,522.19355265,,,,,75,1,TWP31228,2013-07-31 00:00:00,,TWN31228,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 76 - 76 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 20:05:39.000001,1990-01-01 02:00:00,1990-01-01 10:05:39,473.86961222,762.62074245,485.65394822,,,,,76,1,TWP31229,2013-07-31 00:00:00,,TWN31229,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 77 - 77 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:36:02,1990-01-01 02:00:00,1990-01-01 07:36:02,301.52370989,485.25634388,336.02571797,,,,,77,1,TWP31230,2013-07-31 00:00:00,,TWN31230,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 78 - 78 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:49:04,1990-01-01 02:00:00,1990-01-01 07:49:04.000001,312.84284249,503.47275844,349.06501375,,,,,78,1,TWP31231,2013-07-31 00:00:00,,TWN31231,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 79 - 79 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:01:57,1990-01-01 02:00:00,1990-01-01 08:01:57,323.46785018,520.57208503,361.95383415,,,,,79,1,TWP31232,2013-07-31 00:00:00,,TWN31232,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 8 - 8 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:03:24,1990-01-01 02:00:00,1990-01-01 08:03:24,324.13812786,521.65079454,363.40301025,,,,,8,1,TWP31161,2013-07-31 00:00:00,,TWN31161,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 80 - 80 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 16:24:35,1990-01-01 02:00:00,1990-01-01 06:24:35.000001,251.95640116,405.48533344,264.58066397,,,,,80,1,TWP31233,2013-07-31 00:00:00,,TWN31233,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 81 - 81 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 15:59:41,1990-01-01 02:00:00,1990-01-01 05:59:41,233.88589251,376.4036106,239.691382,,,,,81,1,TWP31234,2013-07-31 00:00:00,,TWN31234,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 82 - 82 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 19:10:12,1990-01-01 02:00:00,1990-01-01 09:10:12,407.18026381,655.29442507,430.19253967,,,,,82,1,TWP31235,2013-07-31 00:00:00,,TWN31235,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 83 - 83 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:56:57,1990-01-01 02:00:00,1990-01-01 08:56:57,399.339779,642.67636265,416.95069326,,,,,83,1,TWP31236,2013-07-31 00:00:00,,TWN31236,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 84 - 84 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:14:38.000001,1990-01-01 02:00:00,1990-01-01 08:14:38,360.49781924,580.16616273,374.63742072,,,,,84,1,TWP31237,2013-07-31 00:00:00,,TWN31237,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 85 - 85 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 19:10:38,1990-01-01 02:00:00,1990-01-01 09:10:38,394.392426,634.71435386,430.64084292,,,,,85,1,TWP31238,2013-07-31 00:00:00,,TWN31238,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 86 - 86 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:01:24,1990-01-01 02:00:00,1990-01-01 08:01:24,337.71884222,543.50687942,361.40426114,,,,,86,1,TWP31239,2013-07-31 00:00:00,,TWN31239,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
