RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 428 - 428 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-05 04:06:04,2021-10-03 20:08:08,2021-10-04 18:06:04,1198.68907103,1929.10692254,1317.93847502,,,,,428,1,TWP31143,2013-07-31 00:00:00,,TWN31143,Central West Sub-Acute Service,Jabiru St
Route 429 - 429 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:30:04,2021-10-03 20:08:08,2021-10-04 08:30:04,714.02363004,1149.11194309,741.94738344,,,,,429,1,TWP31144,2013-07-31 00:00:00,,TWN31144,Central West Sub-Acute Service,Jabiru St
Route 43 - 43 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:19:18,2021-10-03 20:08:08,2021-10-04 09:19:18,764.40776225,1230.19750613,791.17289906,,,,,43,1,TWP31196,2013-07-31 00:00:00,,TWN31196,Central West Sub-Acute Service,Jabiru St
Route 430 - 430 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:16:47.000001,2021-10-03 20:08:08,2021-10-04 08:16:47,703.27301407,1131.81046917,728.65126749,,,,,430,1,TWP31145,2013-07-31 00:00:00,,TWN31145,Central West Sub-Acute Service,Jabiru St
Route 431 - 431 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:09:58,2021-10-03 20:08:08,2021-10-04 08:09:58,697.83613488,1123.06064277,721.84331134,,,,,431,1,TWP31146,2013-07-31 00:00:00,,TWN31146,Central West Sub-Acute Service,Jabiru St
Route 432 - 432 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:01:45,2021-10-03 20:08:08,2021-10-04 09:01:45,739.95927041,1190.85139379,773.61890132,,,,,432,1,TWP31147,2013-07-31 00:00:00,,TWN31147,Central West Sub-Acute Service,Jabiru St
Route 433 - 433 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:08:48,2021-10-03 20:08:08,2021-10-04 08:08:48,696.85970657,1121.48923059,720.66952188,,,,,433,1,TWP31148,2013-07-31 00:00:00,,TWN31148,Central West Sub-Acute Service,Jabiru St
Route 434 - 434 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:11:55,2021-10-03 20:08:08,2021-10-04 08:11:55,700.36350217,1127.1280543,723.79631522,,,,,434,1,TWP31149,2013-07-31 00:00:00,,TWN31149,Central West Sub-Acute Service,Jabiru St
Route 435 - 435 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:07:40,2021-10-03 20:08:08,2021-10-04 09:07:40,742.62931548,1195.14842339,779.5449008,,,,,435,1,TWP31150,2013-07-31 00:00:00,,TWN31150,Central West Sub-Acute Service,Jabiru St
Route 436 - 436 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:32:50,2021-10-03 20:08:08,2021-10-04 09:32:50,769.64220987,1238.62154984,804.71143163,,,,,436,1,TWP31151,2013-07-31 00:00:00,,TWN31151,Central West Sub-Acute Service,Jabiru St
Route 437 - 437 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:31:11.000001,2021-10-03 20:08:08,2021-10-04 09:31:11,768.25865729,1236.39493335,803.06393922,,,,,437,1,TWP31152,2013-07-31 00:00:00,,TWN31152,Central West Sub-Acute Service,Jabiru St
Route 438 - 438 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:41:23,2021-10-03 20:08:08,2021-10-04 09:41:23,771.63293869,1241.82532373,813.26503885,,,,,438,1,TWP31153,2013-07-31 00:00:00,,TWN31153,Central West Sub-Acute Service,Jabiru St
Route 44 - 44 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:00:30,2021-10-03 20:08:08,2021-10-04 09:00:30,746.90622888,1202.03146208,772.37380167,,,,,44,1,TWP31197,2013-07-31 00:00:00,,TWN31197,Central West Sub-Acute Service,Jabiru St
Route 45 - 45 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 22:26:53.000001,2021-10-03 20:08:08,2021-10-04 12:26:53,916.22265874,1474.52038755,978.75600106,,,,,45,1,TWP31198,2013-07-31 00:00:00,,TWN31198,Central West Sub-Acute Service,Jabiru St
Route 46 - 46 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-05 04:42:13,2021-10-03 20:08:08,2021-10-04 18:42:13,1190.460688,1915.86459721,1354.0950316,,,,,46,1,TWP31199,2013-07-31 00:00:00,,TWN31199,Central West Sub-Acute Service,Jabiru St
Route 47 - 47 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 10:56:42,2021-10-03 20:08:08,2021-10-04 00:56:42,279.35113027,449.57296455,288.58214718,,,,,47,1,TWP31200,2013-07-31 00:00:00,,TWN31200,Central West Sub-Acute Service,Jabiru St
Route 48 - 48 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 10:11:39,2021-10-03 20:08:08,2021-10-04 00:11:39,237.71530265,382.56646117,243.52682609,,,,,48,1,TWP31201,2013-07-31 00:00:00,,TWN31201,Central West Sub-Acute Service,Jabiru St
