RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 320 - 320 - RBWH,1990-01-01 12:00:00,1990-01-01 16:08:13,1990-01-01 02:00:00,1990-01-01 06:08:13,231.78431853,373.02144837,248.61895309,,,,,320,1,1212,Gooburrum,152.345,-24.81685,RBWH,Ned Hanlon Dr
Route 272 - 272 - RBWH,1990-01-01 12:00:00,1990-01-01 22:45:16,1990-01-01 02:00:00,1990-01-01 12:45:16,620.27986647,998.24567792,646.20294836,,,,,272,1,1164,Clermont,147.6374,-22.82681,RBWH,Ned Hanlon Dr
Route 210 - 210 - RBWH,1990-01-01 12:00:00,1990-01-01 12:48:43,1990-01-01 02:00:00,1990-01-01 02:48:43,37.98992201,61.13897533,48.59664338,,,,,210,1,1324,Toorbul,153.0991,-27.03348,RBWH,Ned Hanlon Dr
Route 186 - 186 - RBWH,1990-01-01 12:00:00,1990-01-01 15:48:20,1990-01-01 02:00:00,1990-01-01 05:48:20,209.38817512,336.97827726,228.61355021,,,,,186,1,1300,Miles,150.1857,-26.65858,RBWH,Ned Hanlon Dr
Route 153 - 153 - RBWH,1990-01-01 12:00:00,1990-01-01 13:55:17,1990-01-01 02:00:00,1990-01-01 03:55:17.000001,104.3455424,167.92820844,114.85440688,,,,,153,1,1267,Nahrunda,152.6127,-26.20237,RBWH,Ned Hanlon Dr
Route 130 - 130 - RBWH,1990-01-01 12:00:00,1990-01-01 14:55:18,1990-01-01 02:00:00,1990-01-01 04:55:18.000001,164.76770687,265.16845079,175.55829074,,,,,130,1,1244,Oakhurst,152.6206,-25.51008,RBWH,Ned Hanlon Dr
Route 131 - 131 - RBWH,1990-01-01 12:00:00,1990-01-01 14:51:44,1990-01-01 02:00:00,1990-01-01 04:51:44,162.42589049,261.39965511,172.04371261,,,,,131,1,1245,Maryborough,152.6935,-25.52726,RBWH,Ned Hanlon Dr
Route 422 - 422 - RBWH,1990-01-01 12:00:00,1990-01-02 03:36:15,1990-01-01 02:00:00,1990-01-01 17:36:15,906.1876735,1458.37061196,937.87137906,,,,,422,1,1092,Ingham,146.1581,-18.64706,RBWH,Ned Hanlon Dr
Route 353 - 353 - RBWH,1990-01-01 12:00:00,1990-01-02 15:55:58,1990-01-01 02:00:00,1990-01-02 05:55:58,1560.74145279,2511.77491614,1678.60182074,,,,,353,1,1023,Aurukun,141.7292,-13.35609,RBWH,Ned Hanlon Dr
Route 132 - 132 - RBWH,1990-01-01 12:00:00,1990-01-01 16:01:18,1990-01-01 02:00:00,1990-01-01 06:01:18,226.94283612,365.22982211,241.57125258,,,,,132,1,1246,Mundubbera,151.2992,-25.59115,RBWH,Ned Hanlon Dr
