RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 255 - 255 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 12:05:17,1990-01-01 02:00:00,1990-01-01 02:05:17,1.47396913,2.37212811,5.26601607,,,,,255,1,1147,Mackay,149.1664,-21.15497,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 397 - 397 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 18:59:53,1990-01-01 02:00:00,1990-01-01 08:59:53.000001,397.28042402,639.36214544,420.42350766,,,,,397,1,1067,Mourilyan,146.0419,-17.583,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 375 - 375 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 19:56:23,1990-01-01 02:00:00,1990-01-01 09:56:23,446.01000197,717.78495618,477.01281705,,,,,375,1,1045,Goldsborough,145.7509,-17.14553,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 369 - 369 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 20:41:40,1990-01-01 02:00:00,1990-01-01 10:41:40,472.99949489,761.22042155,522.17942695,,,,,369,1,1039,Kuranda,145.6352,-16.82032,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 264 - 264 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 12:32:04.000001,1990-01-01 02:00:00,1990-01-01 02:32:04,24.2278021,38.99094592,32.07035556,,,,,264,1,1156,Sarina Beach,149.3095,-21.38995,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 363 - 363 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 21:13:43,1990-01-01 02:00:00,1990-01-01 11:13:43,501.21762125,806.63318471,554.15411479,,,,,363,1,1033,Cooya Beach,145.4067,-16.44813,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 271 - 271 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 14:37:16,1990-01-01 02:00:00,1990-01-01 04:37:16,150.60690498,242.37880365,157.40666271,,,,,271,1,1163,Middlemount,148.7039,-22.81426,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 274 - 274 - Mackay Hospital,1990-01-01 12:00:00,1990-01-02 02:34:47.000001,1990-01-01 02:00:00,1990-01-01 16:34:47,837.00235559,1347.02741301,877.29454476,,,,,274,1,1166,Boulia,139.9082,-22.91287,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 279 - 279 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 15:15:41,1990-01-01 02:00:00,1990-01-01 05:15:41,192.67516386,310.08123907,195.68484754,,,,,279,1,1171,The Caves,150.4661,-23.17545,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 282 - 282 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 15:23:24,1990-01-01 02:00:00,1990-01-01 05:23:24.000001,198.14711387,318.88750659,203.42721716,,,,,282,1,1174,Glendale,150.4751,-23.24572,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
