RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 346 - 346 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 11:15:23,1990-01-01 02:00:00,1990-01-02 01:15:23,1279.53542894,2059.21678379,1396.81218149,,,,,346,1,1016,Umagico,142.3489,-10.88916,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 308 - 308 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 04:08:35,1990-01-01 02:00:00,1990-01-01 18:08:35,966.8083938,1555.93039957,971.99271691,,,,,308,1,1200,Seventeen Seventy,151.8855,-24.16343,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 300 - 300 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 02:28:49,1990-01-01 02:00:00,1990-01-01 16:28:49,868.64014852,1397.94360707,872.64251823,,,,,300,1,1192,Mount Larcom,150.9799,-23.8124,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 193 - 193 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 07:41:25,1990-01-01 02:00:00,1990-01-01 21:41:25,1166.39897403,1877.14094475,1178.99327999,,,,,193,1,1307,Mooloolah,152.9616,-26.76553,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 418 - 418 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 23:14:05,1990-01-01 02:00:00,1990-01-01 13:14:05,640.89120568,1031.41647935,679.00978146,,,,,418,1,1088,Halifax,146.2856,-18.58094,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 393 - 393 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 23:26:05,1990-01-01 02:00:00,1990-01-01 13:26:05,667.3722219,1074.03362915,690.9977158,,,,,393,1,1063,Millaa Millaa,145.612,-17.51108,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 195 - 195 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 04:33:59,1990-01-01 02:00:00,1990-01-01 18:33:59,992.23452351,1596.84987071,996.17333442,,,,,195,1,1309,Jandowae,151.1101,-26.78068,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 434 - 434 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 22:07:42.000001,1990-01-01 02:00:00,1990-01-01 12:07:42,567.24545224,912.89489087,610.31825038,,,,,434,1,1104,Pallarenda,146.773,-19.20234,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 401 - 401 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 22:40:46,1990-01-01 02:00:00,1990-01-01 12:40:46,622.66299118,1002.08095305,645.58452994,,,,,401,1,1071,Mount Garnet,145.1208,-17.67675,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 384 - 384 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:23:20,1990-01-01 02:00:00,1990-01-01 14:23:20,716.7009506,1153.42068148,745.4318065,,,,,384,1,1054,Babinda,145.9219,-17.3445,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
