RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 389 - 389 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 06:40:54,1990-01-01 02:00:00,1990-01-01 20:40:54,1069.22246621,1720.75020216,1116.22199736,,,,,389,1,1059,Tarzali,145.61,-17.42092,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 303 - 303 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 18:06:41,1990-01-01 02:00:00,1990-01-01 08:06:41.000001,341.45871399,549.52563166,367.07365337,,,,,303,1,1195,Wurdong Heights,151.3025,-23.98485,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 246 - 246 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 23:25:40,1990-01-01 02:00:00,1990-01-01 13:25:40,649.58751332,1045.41185786,687.39875051,,,,,246,1,1138,Seaforth,148.9607,-20.89524,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 154 - 154 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 20:02:00,1990-01-01 02:00:00,1990-01-01 10:02:00,454.59596629,731.60275398,481.95780729,,,,,154,1,1268,Gowrie,146.3207,-26.23114,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 135 - 135 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 16:46:56,1990-01-01 02:00:00,1990-01-01 06:46:56,266.42119348,428.76420673,287.57720227,,,,,135,1,1249,Taroom,149.7974,-25.6412,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 118 - 118 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:53:09,1990-01-01 02:00:00,1990-01-01 05:53:09,208.84398281,336.10248288,230.99836661,,,,,118,1,1232,Toogoom,152.6898,-25.25614,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 121 - 121 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:44:28,1990-01-01 02:00:00,1990-01-01 05:44:28.000001,202.17353867,325.36742215,222.17865371,,,,,121,1,1235,Howard,152.5602,-25.31648,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 441 - 441 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 02:45:33,1990-01-01 02:00:00,1990-01-01 16:45:33,852.2956811,1371.63968389,887.12267369,,,,,441,1,1111,Cungulla,147.1112,-19.40128,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 175 - 175 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 13:50:19,1990-01-01 02:00:00,1990-01-01 03:50:19,91.86788554,147.84732608,109.33135001,,,,,175,1,1289,Yandina,152.9565,-26.56212,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 122 - 122 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:40:50,1990-01-01 02:00:00,1990-01-01 05:40:50,199.2489236,320.66070102,218.66852371,,,,,122,1,1236,Torbanlea,152.596,-25.34752,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 358 - 358 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 14:04:35,1990-01-01 02:00:00,1990-01-02 04:04:35,1496.43194414,2408.27858727,1563.58451572,,,,,358,1,1028,Kowanyama,141.7435,-15.47744,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 329 - 329 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 17:48:11,1990-01-01 02:00:00,1990-01-01 07:48:11,326.237889,525.0300393,348.84589763,,,,,329,1,1221,Theodore,150.075,-24.94678,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 317 - 317 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 16:58:02.000001,1990-01-01 02:00:00,1990-01-01 06:58:02,266.24006094,428.47270158,299.25163066,,,,,317,1,1209,Moore Park,152.2757,-24.71776,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 239 - 239 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 01:02:35,1990-01-01 02:00:00,1990-01-01 15:02:35,750.60627939,1207.98612807,784.87899859,,,,,239,1,1131,Scottville,147.8184,-20.57206,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 196 - 196 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 13:34:20,1990-01-01 02:00:00,1990-01-01 03:34:20,71.91040294,115.72880696,93.72513024,,,,,196,1,1310,Landsborough,152.9652,-26.80826,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 127 - 127 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 16:01:04.000001,1990-01-01 02:00:00,1990-01-01 06:01:04,211.76241265,340.79924982,239.07567874,,,,,127,1,1241,River Heads,152.9102,-25.39864,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 176 - 176 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 16:57:58,1990-01-01 02:00:00,1990-01-01 06:57:58,274.62013784,441.95915504,298.44548645,,,,,176,1,1290,Roma,148.7879,-26.57094,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
