"SA2_CODE16","median_time_to_acute_care","min_time_to_acute_care","max_time_to_acute_care","median_time_to_rehab_care","min_time_to_rehab_care","max_time_to_rehab_care","iTRAQI_index"
303061080,28.8089344191126,25.7315308991355,30.5643386536457,16.8069599801346,15.609258854431,17.5097775239443,"1A"
304011081,26.6707245774464,25.0617523096432,29.0554775415035,17.3346117552388,16.5630141876252,18.5293079689397,"1A"
304011082,28.9896445472504,27.4646090713666,30.7885816767775,18.4545014706111,17.6326584348551,19.4372012038828,"1A"
304011083,31.8297770896802,30.7156455236498,33.3716657668338,19.9922284499588,19.3744096035989,20.8246173187517,"1A"
304011084,25.3014535261755,23.5728731695154,27.1563557201395,16.5254775026519,15.7113812372847,17.4331629560836,"1A"
304011085,31.2211837211363,29.4958595510588,31.8085851378914,19.6718080498897,18.7815801471882,19.9815281763287,"1A"
304021086,36.5987739680895,32.7601900616057,40.2152232357042,22.5364204975676,20.488233187842,24.9556403526525,"1A"
304021087,30.7725408441953,24.0019457200657,54.8405142535217,19.8602060455198,16.3910775633449,30.3582072426084,"1A"
304021088,21.7752341248624,19.6089096981585,23.5681067343113,15.2639783002962,14.2522435738314,16.2561669808143,"1A"
304021089,22.3070632342889,20.730240217228,22.8663371316579,15.0005313002557,14.4403704057033,15.4758206726549,"1A"
304021090,24.2567341727443,22.2955795659452,26.8826720840262,16.3450713091357,15.4355855615617,17.5612874570974,"1A"
304021091,36.8400011652273,27.9423924015076,45.8839165514964,22.4743178719659,18.1407907787213,26.4766495495174,"1A"
304031092,18.703668284264,18.1666147583979,19.9877218841489,13.4676938946646,13.084520931454,14.0003785809971,"1A"
304031093,21.7921820957591,20.0991255894259,22.8893814855529,14.5342996783288,13.7573782120345,15.1121819620607,"1A"
304031094,17.3930178499819,15.8860326205933,21.3562467327917,13.1317891160363,12.3103888596929,14.8767453493253,"1A"
304031095,20.2716793903227,19.0859067374259,21.390244192395,13.955531253519,13.3803262765135,14.5105106681774,"1A"
304031096,13.7881357173967,12.4760998629667,15.2843526978776,11.3317410120076,10.6705429856218,11.953820728677,"1A"
304031097,15.4013125234608,13.9205928756425,17.2422680297654,12.1980154216174,11.5645156683238,13.2713147569566,"1A"
304041098,12.8251079533651,10.7112079386769,18.4458971552305,14.0169706022627,12.7821504777933,15.65041318253,"1A"
304041099,39.1139654245187,26.2806007976994,58.5470765217228,24.7793339069738,18.2952810917318,34.985563851578,"1A"
304041100,20.4503808833393,18.2554173598697,23.4401665572436,17.2225158747005,16.214708601678,18.2289816597477,"1A"
304041101,16.9879550287003,15.0158003648276,19.0283518703757,15.7663101618325,14.8098023535388,16.9630443887606,"1A"
304041102,19.9880681922133,14.7494845423649,26.3362915517053,15.0087653044939,12.5774410040935,18.1009819124841,"1A"
304041103,21.5821868856442,16.2534308850204,25.4215162934833,16.5987961227689,14.1221892498551,18.506279231082,"1A"
304041104,28.0034844537265,23.2872616566447,32.4255499979974,20.1652593094445,17.8917745348888,21.9789162544607,"1A"
305011105,7.22128401411169,5.39069849187081,8.93168112070907,9.12504933081254,8.9108787615761,9.49745665448438,"1A"
305011106,4.27523097650226,2.12231376527245,5.44409091458289,9.15246694826442,8.66631837239902,9.66900951499179,"1A"
305011107,11.4227795562568,10.4206940823242,12.1659846915072,10.2345844685592,9.88519986784377,10.4769364582626,"1A"
305011108,9.07329688375273,6.72981082540667,11.0121473270952,9.79983186164873,9.35050785132694,10.3805111544229,"1A"
305011109,8.0357706137961,5.60873782448101,9.95442405808427,10.1217818670907,9.55060859674518,10.9313382181541,"1A"
305011110,9.4071503098402,8.22287727743804,11.165387437335,9.66156430176068,9.28376910514862,10.1341978247148,"1A"
305011111,5.12838518700408,2.98244188246963,5.87693123615526,8.83080817279301,8.66173415631738,8.98717614961379,"1A"
305011112,11.3337558376357,9.62188657892528,12.6170593479159,10.4302329514082,9.8275672157597,11.0185506349887,"1A"
305021113,12.0578753652701,10.7355505274697,14.0711123127607,12.8496611173426,12.2749816924352,13.8487357484022,"1A"
305021114,9.52166738590296,7.5927084009154,11.7728133832794,12.0338436559812,11.3987463759497,13.3478510711175,"1A"
305021115,11.4782548163308,10.157290126275,12.6389818436014,10.7620310069306,10.3206594338508,11.1855821725368,"1A"
305021116,10.4480007354342,8.98195568218222,11.9966968494656,11.8595675306412,11.4028880485408,12.1679272057592,"1A"
305021117,15.0969303916211,12.2642547111652,18.2559280301576,13.5897550840101,12.4411904780096,15.0918531231337,"1A"
305021118,13.2342227844621,10.9083916635485,16.3271209545759,12.2055227707162,10.9681642200235,13.4789497264744,"1A"
305031119,7.19602122417967,5.84136393527683,8.49793857575429,12.1301668969529,11.2878908851796,12.7736094384991,"1A"
305031120,9.25062870486806,7.97387658056402,10.1730040827975,12.5341187447656,11.7873000562206,13.2652868938155,"1A"
305031121,12.2064271931325,8.88565300287121,15.6418248905971,14.3719721154789,12.8206192986564,15.978905646613,"1A"
305031122,11.148938592638,8.38580908229591,13.9654448103878,14.2701315294911,12.8848689408683,15.9018567929786,"1A"
305031123,7.11375989031015,5.94161048510563,9.05726730395185,11.9713714550688,11.3235391332321,12.8831149858142,"1A"
305031124,10.64241434432,7.01868053423294,14.9776330111922,13.3194325681516,11.660723613121,15.5594763081978,"1A"
305031125,14.7062753316595,12.3177003594159,16.9877973816321,16.0780439672615,14.7936677255657,17.3621516682588,"1A"
305031126,4.35300465522951,0.441763468051022,5.87501958616809,9.38743531073612,8.49553430583808,10.1761367823447,"1A"
305031127,6.4068038066161,5.03921096147673,8.18319250394921,10.9814477070644,10.3506274195975,11.8376513000539,"1A"
305031128,5.53268924384196,1.10649737626585,8.02271414479509,10.3321655892166,8.77378075768411,10.7778463459117,"1A"
305031129,4.3138698038527,2.90794696259309,5.35759942570604,10.4763534287972,9.71958304763257,11.1215324137549,"1A"
305031130,4.54762791645518,1.85850059759241,5.98857818954951,10.8672029847828,9.39171638094047,11.6859268262517,"1A"
305031131,8.63201483740494,6.43414705360857,12.7628509570749,13.1428567339141,11.8933316324221,15.4499239818983,"1A"
305041132,10.4604151103334,7.14157585713383,16.1278443783672,12.0892621425451,10.8312611478558,13.9144927014457,"1A"
305041133,11.1695541394487,10.2468197506616,11.9360340589479,10.775460840506,10.315345536671,11.1967535995609,"1A"
305041134,12.2337165233079,9.99831617830995,14.9471840560767,11.9488351926112,11.101088812328,13.13948795084,"1A"
305041135,8.93052298800285,6.59548297287478,10.6192546644385,10.2738800790772,9.46694593692496,11.4131133785462,"1A"
305041136,7.20438484620837,5.55090925067799,9.3657848706406,10.3003932758859,9.34620013026665,11.2071040165022,"1A"
305041137,13.4461968982075,11.7407327778973,16.088339637651,11.5819049225554,10.8533859064776,12.8604290378039,"1A"
306011138,178.269210337677,177.088251204377,179.356279111309,131.735675276762,130.632637045338,132.746855991948,"3C"
306011139,194.006601282182,185.014534331262,202.366129127715,147.077978131092,137.902740988167,154.942608013278,"3C"
306011140,176.61273448679,173.280500148092,179.552607056824,132.469938675288,130.213244400302,134.08781424407,"3C"
306011141,181.298245187499,177.611723792704,190.391832637154,133.853656162127,131.014960479282,141.524890443552,"3C"
306011142,185.311478401446,181.610520048809,190.034513542163,140.106208557162,136.477160575811,144.52105986707,"3C"
306011143,180.094743185751,175.505628805465,183.904598142832,136.735464954636,133.343451403748,140.54703280395,"3C"
306021144,183.583202212008,182.161482410181,185.02407650755,129.878537306188,128.679873853897,131.877179828295,"3C"
306021145,172.410547708079,171.977935100006,173.636506645248,127.655147213996,126.161704876774,130.302601069744,"3C"
306021146,178.438642531798,175.605189810716,179.655344165096,128.701748967951,127.587639797904,130.082615263082,"3C"
306021147,185.214961621275,180.070404720117,186.608335648518,129.126376247779,127.870319322164,132.032240961892,"3C"
306021148,190.130839325201,170.525709755626,203.540876880558,129.035560061787,124.990117473151,145.321572821599,"3C"
306021149,176.955398955897,175.254844198479,178.563509905753,129.021211178873,127.620291116419,130.580149028318,"3C"
306021150,187.283919769204,179.865431474767,198.625082762232,136.436782294179,126.870326578984,145.614674633509,"3C"
306021151,175.624121527893,174.846156088812,176.307390526538,128.862282870008,128.14203397759,129.338838929182,"3C"
306021152,174.348429943886,172.924729567875,175.258512799799,127.691308177419,127.113767898349,128.60479973546,"3C"
306021153,181.480357780321,179.454338422562,182.81271327801,128.991098295405,128.425931874106,129.910486118191,"3C"
306021154,173.981208638261,172.899893376554,175.946430445683,126.890719213926,126.354637661761,127.474077776628,"3C"
306021155,179.111779000516,177.022003161735,181.107176158757,128.054556506035,127.56708456055,128.57706509502,"3C"
306021156,175.680882592185,173.841049521277,177.119568829516,129.878319760438,129.088111507169,130.935904652987,"3C"
306021157,177.530046211539,176.521368006482,179.079713445789,128.068505311659,127.491129159352,128.463524016126,"3C"
306031158,195.026580378688,168.31967447152,221.887284348272,126.564748873723,123.488558692037,131.050577738077,"3C"
306031159,167.79643949243,166.409624216074,172.516844251249,124.292864668554,123.219045188478,129.732091341796,"3C"
306031160,176.627961192862,163.733417740586,188.283886743851,126.087762861022,122.690615036687,147.813966461787,"3C"
306031161,169.143690115414,141.041891872791,191.441264272653,124.424176796059,87.4948399593858,152.692129520065,"3C"
306031162,201.052515716803,179.251914823283,219.202924483625,130.030040948213,124.493425332225,145.358611868165,"3C"
306031163,176.039227085978,170.167813443746,192.95840048963,135.964581159479,128.875350146966,146.804434659224,"3C"
306041164,216.231290639654,196.865363782029,228.503185219497,232.64553075692,180.923700756697,278.570508529551,"3C"
306041165,215.529115232291,196.857072999056,225.38042043503,171.574615387959,155.400489047332,182.694529065462,"3C"
306051166,176.295349009812,174.917749619035,181.892776823705,162.009323048447,158.10059107246,164.877911339516,"3C"
306051167,179.136496507519,151.995062069304,205.003906799633,168.084059546194,105.85830329758,207.88387666262,"3C"
306051168,197.981073267897,184.367100733731,214.161616328989,152.700270439869,136.807364126756,165.35237116431,"3C"
306051169,178.212297122782,174.304491700557,206.158779073269,151.211578507357,130.422041153238,165.057941677452,"3C"
306051170,181.433827744989,178.005969304997,187.803039831624,159.117420693949,141.228579677576,166.398446077728,"3C"
307011171,330.722705989711,276.606025364034,356.977583341562,272.422850350792,193.323982083968,356.760145106775,"4D"
307011172,287.385764858546,236.49186919664,309.492230663303,171.004426185864,159.217457954273,210.771430344773,"4C"
307011173,216.664727776372,212.733602622913,221.226317459652,213.190360900366,202.368765688413,224.112326855259,"3C"
307011174,221.825524029004,164.302475559597,322.470807397839,204.316644706432,141.408548413497,264.101824928147,"3C"
307011175,315.839234831501,259.931815916404,364.27249823318,175.246371112528,161.126503422332,202.988805543318,"4C"
307011176,322.461959098301,321.095008717652,333.09185525422,162.640536110772,161.973477339632,165.176308763342,"4C"
307011177,329.500287372925,282.264144625645,397.912911962864,222.216461983954,160.67900803843,308.382519322946,"4C"
307011178,238.925486618495,196.200950758366,319.157968163731,176.731936031129,157.343457926813,207.428963884106,"3C"
307021179,164.664349615514,149.910959892066,172.875824036483,112.689636804563,77.3655608831874,138.013442842111,"3B"
307021180,164.544200110606,145.987817537271,209.291992845727,122.656763576238,95.6913734357062,144.904904137894,"3C"
307021181,182.169740005709,160.006423835669,212.393053421831,149.766471396565,123.403814275392,175.340226345679,"3C"
307021182,161.26883844737,150.094589103127,189.665266499212,117.262124472351,101.645988301211,131.436471009512,"3B"
307021183,209.615923581188,160.27785674209,308.709939651602,153.392903589188,130.522695689733,165.715622410983,"3C"
307031184,159.066152352431,139.04903077258,168.683057901576,111.135494261689,84.6171513386214,127.275735026606,"3B"
307031185,150.675585779256,114.994953732016,163.506465332321,110.170802643753,79.7124545249158,135.779276268886,"3B"
307031186,163.384536825877,112.080839206208,172.781108709953,130.045293908075,76.6374089035495,147.8821296804,"3C"
307031187,170.561993320396,168.772976469547,174.617139042421,153.164555008536,150.511213869998,155.429592518048,"3C"
307031188,187.33705709439,163.184671113842,212.621615535785,168.239178744752,141.692448732725,201.920807790053,"3C"
307031189,151.608811392074,149.045771019718,158.165261719018,114.42654445784,110.256241046796,127.427901833323,"3B"
308011190,345.065605316632,279.185037492164,375.82350191697,281.511383516268,249.998015353529,312.385002350385,"4D"
308011191,354.542687098218,293.511719004244,375.828197322927,308.396248491881,236.917994920235,353.380476481171,"4D"
308011192,345.695909212218,345.036469126298,346.759225161665,286.933553300549,286.263055290214,291.045691647892,"4D"
308031205,311.788127083301,309.465627835487,313.654278074531,216.143806350643,214.426827596546,217.462636166612,"4C"
308031206,332.532947896028,311.503563534877,344.61588311531,219.807295277329,212.655498662027,229.312324465149,"4C"
308031207,339.312301254469,338.201464315435,343.504139637731,241.929450818443,238.692995914938,244.185229622536,"4D"
308031208,315.593416846527,313.549319765511,324.657599284574,219.097900529734,217.667665920896,225.633153771412,"4C"
308031209,328.763990904339,315.815653892868,334.787852598681,229.658621458708,219.277953713556,234.9407543566,"4C"
308031210,319.838374327674,312.922245819532,330.675162922178,217.049476645808,213.162952216775,226.911776605796,"4C"
308031211,314.803712515181,312.887829342787,319.229766322539,217.711978243125,216.554104564627,220.728252959878,"4C"
308031212,333.878919592437,327.481430962052,338.424809068191,231.414951269283,220.795359521957,238.616821465583,"4C"
308031213,317.075857326946,313.812940002846,327.131950755446,220.672503943413,217.999061269918,228.941717608274,"4C"
308031214,311.855621495284,309.398463137496,313.592119066046,216.695810247955,214.683402518208,217.940225877666,"4C"
308031215,315.984088549513,309.968316992059,322.965182473757,219.876332879725,215.271504378794,225.447757985969,"4C"
308031216,308.699968405766,306.444634960142,314.973374375178,213.794339468093,212.138339827491,216.493917810832,"4C"
308031217,311.173089397695,307.189205698027,317.837670734877,213.756093169884,212.161415726957,217.094727319191,"4C"
308031218,335.107962116983,317.342540709667,345.739398961584,228.885873202594,217.406380391898,243.275658763308,"4C"
308031219,334.643033998017,297.641354549324,380.718493290142,241.185093127504,206.281776425835,261.575552385456,"4D"
308031220,342.359397079676,310.236117264704,366.794514269175,244.245793957928,214.962329433037,266.200397477845,"4D"
308031221,357.349404728888,333.357744475737,379.390819979202,247.219326295637,231.919084818449,261.056725984761,"4D"
308031222,306.35704849016,305.137535828307,307.751668159977,212.036314007587,211.685094848462,213.149928684533,"4C"
308031223,340.531201600587,338.364801837829,345.64168009577,244.436026997516,240.977896005847,246.239019633328,"4D"
308041528,278.226576667981,229.103351648283,350.584344166153,241.912951477258,194.27604456023,283.222846549562,"4D"
308041529,272.623441132368,271.687552573382,275.81917821085,242.063047610446,241.084915574227,242.724110963091,"4D"
308051530,274.243120659898,235.146599508074,302.51147275296,219.067180193267,209.028198866642,242.404972164385,"4C"
308051531,226.846537211688,225.158029442866,235.061186453617,214.968365747106,211.932963255568,216.745261928278,"3C"
308051532,246.648893890054,232.444117511136,268.470556165318,214.700662607762,213.806751987196,216.05937443555,"4C"
308051533,236.347727717828,228.418232976365,250.913323868373,213.90050205497,212.974469169053,214.320448824654,"3C"
308051534,226.768577061051,226.112665616479,236.551013865749,215.705585926011,214.959358605208,216.433496716645,"3C"
308051535,271.056547326798,225.452891190069,353.871773752078,218.10469018733,210.63242776801,240.048073090902,"4C"
308051536,228.824872537741,227.284954364021,231.027418945943,214.594030657754,214.388200792916,214.972998931373,"3C"
308051537,225.742059458051,225.175773097258,228.618691651363,215.364063462165,214.112533788296,216.991162446757,"3C"
308051538,226.444698296793,225.338358775883,228.860964535443,214.15317474769,212.495742675227,215.025585742746,"3C"
308051539,229.785466892604,227.018833736172,233.250685649077,215.182380130753,214.779454439545,215.68709694493,"3C"
309011224,30.8335201357887,29.5856211353899,31.6654671881446,38.3890223929113,37.5590535374728,39.5426142094301,"1A"
309011225,41.401622307086,38.7236921838806,43.1659410403024,47.6477280947684,45.573227132446,49.2174923374057,"1A"
309011226,39.3786205967131,36.5037223959975,40.8659262136689,46.0223702038361,43.4960706495465,47.2552782957797,"1A"
309011227,32.8621672686897,29.924684087547,36.0346539256096,40.6462900405986,38.1652353881713,43.3233772140662,"1A"
309011228,33.9867513298749,32.1096178038815,36.1310226616847,41.4162857368477,39.7299860468823,43.1233043201079,"1A"
309011229,37.2443760820192,35.957557554018,38.402217606338,44.3329410320696,43.1841589519348,45.2860342400744,"1A"
309021230,54.7374381284407,53.7224195223072,55.391321872956,58.7768878680563,57.9733142065186,59.2444780930498,"1A"
309021231,49.7283280598247,47.2920525002058,53.3218458767784,54.7470297982044,52.7526552056802,57.6524049044274,"1A"
309021232,48.7884310463305,47.1682818948874,50.6680615335989,53.8810799382349,52.5728450072568,55.4093483710421,"1A"
309021233,46.1702963148031,44.0696881039336,49.0872523840224,51.7237517207345,49.9755338917718,54.0244927728426,"1A"
309021234,44.3476540938174,42.2841175118987,47.1427025306591,50.3180519927636,48.5972491055938,52.6269429328295,"1A"
309031235,29.806829507681,29.1034417525394,30.2234462304754,33.1802810715174,32.5781733950083,34.0186641324493,"1A"
309031236,30.665264236265,30.1737174408659,31.4753685464998,34.7092240654849,33.8268044615922,35.3031616647595,"1A"
309031237,32.140538786593,30.1701136957065,33.7214797850872,34.228833021825,32.7833098867418,34.9259764333756,"1A"
309031238,29.4923814436964,28.8531354403447,30.3968609767605,34.5892452103391,34.0461416212796,35.1850852588561,"1A"
309031239,34.9292669650775,33.7557312033889,38.5011914628402,35.7240702460508,34.9588343919748,37.4962240118923,"1A"
309031240,32.0654140503951,31.0959451989288,33.956458864939,35.1187994626926,34.3295511839793,36.0399902343438,"1A"
309041241,54.9633447777153,35.5687144163352,77.4810293844106,53.224522514734,33.8468288472249,67.7073483601052,"1A"
309041242,62.2430451983172,43.8492679477143,115.611699743614,51.8631007048975,33.5220140693369,79.8434722993455,"2A"
309051243,52.3768341246201,43.9212716355334,64.504953477819,56.3178313083015,49.3917772083555,63.7246177902588,"1A"
309051244,42.9272589390873,37.4327724807303,55.8543552230996,47.0682522234346,42.0511449664531,57.8439803331033,"1A"
309051245,42.6656074983224,40.7063824763604,44.2633196277059,48.1783521038789,46.4027429650205,49.6958999382771,"1A"
309061246,32.0563784590749,30.2046501333847,34.3267659043836,37.2923014561935,35.516194522594,39.6002386363299,"1A"
309061247,34.1580305918867,32.9829449307314,35.5238215045614,37.4972216194972,36.8658642609882,38.1016198672149,"1A"
309061248,34.5364999518122,30.8674926216486,41.5421080687262,36.3005761080566,33.2364500331062,41.32564736089,"1A"
