"SA1_CODE11","median_time_to_acute_care","min_time_to_acute_care","max_time_to_acute_care","median_time_to_rehab_care","min_time_to_rehab_care","max_time_to_rehab_care","iTRAQI_index"
30101100127,59.872858179303,59.872853567144,59.872858179303,32.0507960081205,32.0507943141295,32.0507960081205,"1A"
30101100128,61.0329755215788,61.0329660579795,61.3765085259068,32.5111945157353,32.5111910450299,32.6028094730915,"2A"
30101100129,60.3600924466488,60.3600854149839,60.3600974276137,32.115752562071,32.1157500352922,32.1157543519549,"2A"
30101100130,64.0321131243564,64.0321117067761,64.0321131243564,33.5423172051881,33.5423169313899,33.5423172051881,"2A"
30101100131,61.9894119809371,61.989400527624,61.989417035546,32.7401342863679,32.7401309850736,32.740136894653,"2A"
30101100132,63.6945492919003,63.6945424967471,63.6945492919003,33.5016242240703,33.5016208027951,33.5016242240703,"2A"
30101100133,62.8880155006449,62.8880120494895,62.8880217875363,33.2952261368316,33.2952255814242,33.2952291724008,"2A"
30101100134,57.8957071043155,57.8957030768476,57.8957071043155,31.2489982936078,31.2489969676427,31.2489982936078,"1A"
30101100135,59.3289817049804,59.3289817049804,59.3289926818939,31.7084878805033,31.7084878805033,31.7084916695924,"1A"
30101100136,57.5986670501148,57.5986636430713,57.5986670501148,31.051735926435,31.0517341524861,31.051735926435,"1A"
30101100137,59.6550081999034,59.6549964949346,59.6550262226774,31.725939769092,31.7259349301139,31.7259461133451,"1A"
30101100138,58.482466737279,58.4824596593589,58.482466737279,31.2474152449455,31.2474126468139,31.2474152449455,"1A"
30101100139,59.1424286450033,59.1424286450033,59.1424392608767,31.4522326736753,31.4522326736753,31.4522359970118,"1A"
30101100140,58.2298976257125,58.2298976257125,58.2298988616416,31.0519755882223,31.0519755882223,31.0519758407961,"1A"
30101100141,60.7797806922017,60.7797806922017,60.779786311521,32.0018447748637,32.0018447748637,32.0018473424415,"2A"
30101100142,61.9602251918043,61.9602207067283,61.9602279030977,32.4444491845363,32.4444470522295,32.4444495003539,"2A"
30101100143,65.9940818601816,63.3606180950493,67.9256043393597,33.7409401882854,32.6991876804275,34.4846130145975,"2A"
30101100144,56.8826647343004,56.8826592040176,57.3787390970361,30.6585306265692,30.6585288170891,30.8824885694992,"1A"
30101100145,67.7182589703344,67.6898120025353,67.7182631227743,35.2942345869619,35.2942336862317,35.3041106811116,"2A"
30101100201,45.3666312775087,43.4485948254258,46.3703263168542,26.5601204992839,25.6274115734332,26.9879938397087,"1A"
30101100202,41.0599985495967,41.004686839749,41.0857823203112,24.7512348522966,24.6804046953455,24.8608185774817,"1A"
30101100203,37.8789221295713,35.9308392368446,40.9202352536913,23.2864257402206,22.4661469032719,24.5553075840816,"1A"
30101100204,31.9948429226097,30.842709713196,33.2852743469845,20.7899173493792,20.2024593787426,21.4860971185612,"1A"
30101100205,41.2127171486081,41.2127138175312,41.2127171486081,24.9881021653408,24.9881004297911,24.9881021653408,"1A"
30101100206,45.5895513448094,44.0412361821236,49.9838485279466,27.621707507581,26.7339374992731,29.4879545720152,"1A"
30101100207,42.3867318613569,42.3867269674301,43.9202147029799,25.7577272452638,25.7577257364969,26.3758337492794,"1A"
30101100208,36.0620453775964,35.7221799651103,36.0620538609087,22.9589530932683,22.7677607071701,22.9589568837099,"1A"
30101100209,39.5926589941971,38.4179990423125,41.1905934098021,24.5069583638947,23.8408175294123,25.3913079275677,"1A"
30101100210,35.5197433499451,35.5197367132036,35.8148246319264,22.4487988157755,22.4487957050894,22.605515159785,"1A"
30101100211,33.1822628672357,31.1660206272233,33.9877820284073,21.1375914368396,20.2468649108412,21.4850801612974,"1A"
30101100212,30.4860263249704,30.4860224570579,30.5610355245846,20.1567520827932,20.1567504517898,20.2254545615474,"1A"
30101100213,30.0177304928225,30.0177304928225,30.0177358698131,19.9965522001269,19.9965522001269,19.9965544718638,"1A"
30101100214,30.0189557443075,30.0189534980084,30.0189619465233,20.086534826451,20.0865329738488,20.0865372483743,"1A"
30101100215,29.2411052891055,29.2411034357341,29.2543826255191,19.7023527678062,19.7023512389558,19.7063918887322,"1A"
30101100216,28.2269299413154,28.2269299413154,28.2269345991473,19.3014446010369,19.3014446010369,19.3014477596507,"1A"
30101100217,48.3453332927237,46.6023593985612,49.5219261951576,28.0971711913085,27.3060965111762,28.5644512351346,"1A"
30101100218,29.4192653705402,29.4192587715017,29.4192653705402,19.8813128394816,19.8813101103342,19.8813128394816,"1A"
30101100219,31.1427260314132,31.1427238647975,31.142744121618,20.5579610738896,20.5579599915791,20.5579701106417,"1A"
30101100220,30.5515569544579,30.5515560017907,30.5515646421268,20.3523536296924,20.3523533915757,20.3523575081362,"1A"
30101100221,31.8418220318425,31.8418173496605,31.8418267689062,21.0066490474724,21.0066464436723,21.0066511679642,"1A"
30101100301,59.4531629307598,59.4531618858433,59.713006684074,34.426314296082,34.4263131067828,34.5469001407394,"1A"
30101100302,57.5401053287974,57.540103613032,57.5401126580953,33.0782848943171,33.078282833114,33.078286985373,"1A"
30101100303,58.4111222293114,58.4040930109443,58.4111325199653,33.1463063969572,33.1401290306098,33.1463106836619,"1A"
30101100304,62.5194868991621,62.5194843924282,62.519499937011,34.9873816565224,34.987378349588,34.9873853099446,"2A"
30101100305,56.7829666331776,56.2579962525225,56.7829688735328,32.4457503598497,32.3500267424275,32.4457507748422,"1A"
30101100306,55.0809409900592,55.0809409900592,55.0839387572711,31.7552130105233,31.7552130105233,31.7583837102991,"1A"
30101100307,55.4159402220105,55.4159326944338,55.4159497761426,31.6279290979771,31.6279276467267,31.6279351823334,"1A"
30101100308,54.1437987434029,52.8397849289456,56.0056114681163,30.9605328381075,30.3534579608755,31.7341968856418,"1A"
30101100309,53.2702067754934,53.2702038957535,53.2702067754934,30.7830196133286,30.7830185760274,30.7830196133286,"1A"
30101100310,52.4749665790496,52.460028744933,53.0791010930417,30.6298978153498,30.6246277344123,30.9039636539885,"1A"
30101100311,56.661864318854,56.6618474676773,56.661864318854,31.7238191347878,31.7238110453221,31.7238191347878,"1A"
30101100312,60.2859974039304,60.2859949054408,60.2859974039304,33.4286229029508,33.4286194087376,33.4286229029508,"2A"
30101100313,59.1655762620006,59.1655762620006,59.165576636765,32.9693744509531,32.9693728624437,32.9693744509531,"1A"
30101100314,59.1618601404293,59.1569327995926,59.1618695097694,32.7945371244518,32.7905476462446,32.7945416105803,"1A"
30101100315,58.9956258155681,58.9956258155681,58.9956280060194,32.5891560577357,32.5891560577357,32.5891564284642,"1A"
30101100316,57.3587735556885,57.3587735556885,57.3587807824196,32.2331687762269,32.2331687762269,32.2331735152172,"1A"
30101100317,57.9363231829463,57.9363185602809,57.9363239804066,33.6080476160256,33.6080464513391,33.6080490055219,"1A"
30101100318,58.6227464706312,58.6227412921788,58.9478047158753,32.3361347178496,32.3361323435209,32.5056033227526,"1A"
30101100319,56.739647584007,56.7113156486103,56.7396489340762,31.5877035081967,31.5403104765842,31.5877045372437,"1A"
30101100320,55.2818380249353,55.2633416923557,55.6912441888351,30.942582970396,30.9338612168807,31.1615715999874,"1A"
30101100321,57.9607239553104,57.9607134719336,57.9607298002875,32.7437477917777,32.7437431874858,32.7437494724667,"1A"
30101100322,59.180684220416,59.180684220416,59.1806884224295,33.3071241531391,33.3071241531391,33.3071269358551,"1A"
30101100323,60.3680795255968,59.269867040671,60.3680899062891,33.7325982392416,33.1475319023634,33.7326018004046,"2A"
30101100324,62.7395316047215,62.6313358011412,62.739535522189,34.5524662653517,34.5524649170137,34.597595807355,"2A"
30101100325,61.5407388611676,61.5407388611676,61.540739926657,34.0473065278879,34.0473056836429,34.0473065278879,"2A"
30101100326,52.5395560583664,49.77170940064,52.550234778106,29.9329387068693,29.0019081500782,30.1177050287638,"1A"
30101100327,61.9201932688175,61.9201892679258,62.320507636012,33.7667862653068,33.766783720685,33.8844703926533,"2A"
30101100328,59.6155463421983,59.5988357042102,59.6155518540471,33.6629868840607,33.6442141307442,33.6629906446221,"1A"
30101100329,63.1816585049414,63.0276294037481,63.3243298202943,36.1383196172916,36.1144373752049,36.1473145202135,"2A"
30101100330,62.7131056298109,62.7131035089912,62.7131056298109,35.648077841861,35.648077841861,35.6480787955893,"2A"
30101100331,62.3699420496327,62.3270534530015,62.3699471776223,35.7258070296436,35.7258045902651,35.7354143519628,"2A"
30101100332,62.9156526905337,62.9156481049628,62.9156683342197,35.5011415561958,35.5011409794504,35.5011502856116,"2A"
30101100333,61.9176719038339,61.917667146438,62.8609652053391,34.9627785633922,34.9627760256944,35.348384276479,"2A"
30101100334,60.2055346237474,59.519603006732,60.2074112030081,34.165401709461,33.8299742893981,34.1657049145683,"2A"
30101100335,61.2432739405479,61.2432739405479,61.2432816086001,35.0730179484366,35.0730179484366,35.0730204324188,"2A"
30101100336,59.7963141881814,59.7963122298574,59.7963141881814,34.2092275305229,34.2092269732779,34.2092275305229,"1A"
30101100401,54.0705562598784,54.0705562598784,54.0705615724713,29.9924582210787,29.9924582210787,29.9924597046025,"1A"
30101100402,55.0584287367943,54.8191599773616,55.1351570736969,30.3469176674173,30.1641639077679,30.3963400422871,"1A"
30101100403,48.4293858155704,48.4293824917742,48.4351224788293,27.753862210793,27.7538604505094,27.757960703974,"1A"
30101100404,47.8381796305665,47.8381796305665,47.838183700019,27.4042519511794,27.4042519511794,27.4042536482841,"1A"
30101100405,47.0985064081004,47.0985012433454,47.0985064081004,27.0995528485605,27.0995507115275,27.0995528485605,"1A"
30101100406,56.2227083042611,56.2227083042611,56.222713075011,31.0925007407272,31.0925007407272,31.0925038604888,"1A"
30101100407,50.5471792202194,49.2231959980866,52.1978272304428,28.7282606005964,28.1778159928048,29.393429606012,"1A"
30101100408,53.3022576851391,53.3022492988475,53.3022658667234,29.8390271690835,29.8390237992961,29.8390311058631,"1A"
30101100409,54.4914294266572,54.472605509114,54.4914416330848,30.3864631468398,30.3755198275986,30.3864689792226,"1A"
30101100410,55.3437798531193,55.3005101743155,55.432968598773,30.7356355234115,30.6367943753411,30.7878083814803,"1A"
30101100411,52.7161692852099,52.6486900018479,52.7161780717736,29.5004966218321,29.4681763761008,29.5005003921196,"1A"
30101100412,51.7281914112191,51.7281914112191,51.7281914950629,28.7378324537581,28.7378323496877,28.7378324537581,"1A"
30101100413,53.2964724006447,53.2964713010936,53.2964724006447,29.3195298233841,29.319529599422,29.3195298233841,"1A"
30101100414,50.1167846689414,50.1167846689414,50.1167860692629,28.1972087476767,28.1972087476767,28.1972091840048,"1A"
30101100415,53.8271407663178,53.8271359577688,53.8271407663178,29.4811317919505,29.4811300516192,29.4811317919505,"1A"
30101100416,54.7890485520386,54.7890485520386,54.7890579447122,29.8085217003065,29.8085217003065,29.8085249181602,"1A"
30101100417,54.7409448053519,53.5354778166231,54.7409486933358,29.8141970982708,29.388733856323,29.8141985023507,"1A"
30101100418,47.7348799073367,47.7348775007376,47.7348808646546,27.2702209740334,27.2702200220426,27.2702213222249,"1A"
30101100419,48.9346275258431,48.9346235492552,48.9346363213208,27.7297500054092,27.7297487188197,27.7297535881511,"1A"
30101100420,49.3359742456702,49.3359618726668,49.3359742456702,27.8742457498901,27.8742412244873,27.8742457498901,"1A"
30101100421,50.9937107002843,50.993704458331,50.9937135213123,28.4907804297765,28.4907780205458,28.4907813744931,"1A"
30101100422,44.9276433607551,44.9251101295196,45.7681741045513,26.1774663828075,26.1764054186211,26.5127915215403,"1A"
30101100423,51.3532027969926,51.353200977689,51.3532081417061,28.7309736595009,28.7309729634396,28.7309761852985,"1A"
30101100424,49.7011842295091,49.7011806904375,49.7011857459058,28.0004095929753,28.0004082479105,28.000410130751,"1A"
30101100425,51.8752398694622,51.8752367573899,51.8752398694622,28.7851701865162,28.7851690795145,28.7851701865162,"1A"
30101100426,51.1793990870081,51.1793869856215,52.7165411975685,28.5684361998686,28.5684319273764,29.0896559804053,"1A"
30101100427,57.3010344411769,54.2342449520438,59.1403902875497,30.684886121645,29.7472921070128,31.2392638275581,"1A"
30101100428,52.3522775266306,52.352275487666,52.3522775266306,29.0442858911213,29.0442849976264,29.0442858911213,"1A"
30101100429,52.8106651999311,52.8106651999311,52.8106678556476,29.258653547085,29.258653547085,29.2586546281271,"1A"
30101100430,53.6873070813847,53.6202585848336,55.6805370372189,29.4476381685452,29.4282154878304,30.0986227818265,"1A"
30101100431,57.7467032268199,54.6053099853714,57.7467109790409,30.7911705045865,29.8014278496707,30.794751548354,"1A"
30101100432,47.8540076555884,47.3731989497861,47.9443272766338,27.3180539984357,27.1698725132788,27.3394239785592,"1A"
30101100433,49.399988239804,49.399987644667,50.654901249101,27.8990010805398,27.8990008892246,28.349585049501,"1A"
30101100434,47.2197164296532,47.2197164296532,47.2197205625764,27.1035519686774,27.1035519686774,27.10355368879,"1A"
30101100435,47.4881822035242,47.4881751547341,48.4412133546532,27.1888071849822,27.188804268127,27.564156806253,"1A"
30101100436,48.9763498006105,48.9763498006105,48.9763593121297,27.7638791072714,27.7638791072714,27.7638827655442,"1A"
30101100437,52.5782186166758,51.7709119961552,52.6159003411898,29.2896130598282,28.9902761221988,29.3015426251957,"1A"
30101100438,48.9807023514764,48.8656454091433,49.1842896817215,27.9258943555157,27.8394472400779,27.984704273469,"1A"
30101100439,52.0007675915479,52.0007619655282,52.0007748906895,28.8558055503776,28.8558035335468,28.8558082509716,"1A"
30101100440,53.1742453432952,53.1742405878481,53.1742454674617,29.3049718381394,29.3049701648661,29.3049719402792,"1A"
30101100441,50.2158424651933,50.2158423148244,50.2158424651933,28.3767393794669,28.3767392260481,28.3767393794669,"1A"
30101100442,48.9694027060788,48.9694026425852,49.0465682463071,27.8179700348301,27.8179700099222,27.8448582527765,"1A"
30101100443,50.2682657332528,50.2682618168593,50.311766805382,28.3257313004556,28.3257297066098,28.3410189754846,"1A"
30101100444,51.1790350009293,51.1790341364359,51.2591741660343,28.611278622029,28.6112781742574,28.6417896216158,"1A"
30101100501,53.7574504352013,53.4588189505276,53.8452523765789,32.1167502853553,32.1050843421956,32.1478787268212,"1A"
30101100502,54.5928124469316,54.5928124469316,54.592816121568,32.2411224957914,32.2411224957914,32.2411239417789,"1A"
30101100503,56.282875317409,56.2828615008105,56.4628603712162,32.8989961495461,32.8989892893175,33.0043466068739,"1A"
30101100504,57.0875379873181,57.0875342562383,57.0875467854372,33.0782931143988,33.0782907284305,33.0782965729481,"1A"
30101100505,55.5404896287315,55.5404896287315,55.5404925898428,32.4470718463268,32.4470718463268,32.4470735468032,"1A"
30101100506,54.1181929375534,54.1181929375534,54.1182068227388,31.8316392055187,31.8316392055187,31.8316433769567,"1A"
30101100507,52.902018854092,52.902018559225,52.902018854092,31.0877771352665,31.0877753400208,31.0877771352665,"1A"
30101100508,54.2985648392006,54.2786600484307,54.2985668212419,31.7606921754697,31.7606918348954,31.7623212598534,"1A"
30101100509,55.0450445992433,55.0450344305074,55.0450488663609,31.9417287486613,31.9417240717844,31.9417307112654,"1A"
30101100510,51.1701152758147,50.1701159121578,53.2812168935314,30.4466705058687,30.0201367958855,31.4968071706817,"1A"
30101100601,64.2995697643391,64.2995692669504,64.2995697643391,36.6452499844152,36.6452497463152,36.6452499844152,"2A"
30101100602,64.1627874899345,64.1627801331256,64.1627917139973,34.9568786241655,34.9568755354077,34.9568824898066,"2A"
30101100603,68.5523499617612,68.5523476779323,68.5523499617612,36.6393602572217,36.6393597125638,36.6393602572217,"2A"
30101100604,67.7935559506998,67.7935526502038,67.7935634032989,39.4152916080591,39.4152874477051,39.4152930369653,"2A"
30101100605,67.5948088677833,67.5948050799004,67.6113637454304,38.4198291638576,38.4198277702333,38.4213547178099,"2A"
30101100606,65.8520587752097,65.8520423950131,66.2766692065297,36.9407911453888,36.9107465232446,36.9408037917245,"2A"
30101100607,68.4740520594588,68.474051949806,68.4740520594588,38.2638865132466,38.263885523201,38.2638865132466,"2A"
30101100608,69.6761140437407,69.5945012535155,69.7577268339658,38.5215284761814,38.5193618920648,38.523695060298,"2A"
30101100609,68.2190611158624,68.2190610914586,69.6248897776404,36.8797175895162,36.8797142250539,37.6292631471135,"2A"
30101100610,67.2141796724333,67.2141796724333,67.2141884462994,36.1230919970938,36.1230919970938,36.1230944915188,"2A"
30101100611,67.2645099482765,67.26450496403,67.2645099482765,37.1299646865052,37.12996069832,37.1299646865052,"2A"
30101100612,69.0540562448738,69.0540554799725,69.0540562448738,37.8056075759633,37.8056075759633,37.805607685392,"2A"
30101100613,68.5945686106843,68.5945686106843,68.5945720753032,37.3135472984427,37.3135472984427,37.3135505737757,"2A"
30101100614,65.764657773166,65.7646541125646,66.0856894788785,36.1072680735139,36.0894285136924,36.1072688391953,"2A"
30101100615,67.486971483582,67.4861413869618,69.4008585199514,35.84006228256,35.839619673837,36.765241594748,"2A"
30101100616,64.7957066155262,64.7956991707047,65.8069756376541,34.9106508115773,34.9106486263867,35.3025277418757,"2A"
30101100617,66.5043889555572,66.5043868947022,66.5402314956845,35.3505101764231,35.3411790708301,35.350510746386,"2A"
30101100618,70.8438254815632,70.8438248429507,71.198842865779,37.8158458021392,37.8158441682323,37.9970971685714,"2A"
30101100619,66.0267591446987,66.0267591446987,66.0267684019861,35.8007181559158,35.8007181559158,35.8007216912565,"2A"
30101100620,63.967833969716,63.9678332396361,63.967833969716,35.0402330588137,35.0402330588137,35.0402345238126,"2A"
30101100621,65.2702083154873,65.2702070051403,65.2702119345129,36.2729892616605,36.2729882650932,36.2729908975828,"2A"
30101100622,65.7236726897468,65.7236692594353,66.4002225114257,37.3775865874362,37.3775849302768,37.7573263925317,"2A"
30101100623,66.548179205723,66.548179205723,66.5481990607445,37.6899168365608,37.6899168365608,37.6899241643359,"2A"
30101100624,72.0006743719787,69.8215387639873,73.5483667851002,40.3404536981763,38.8066641520981,41.1781007622243,"2A"
30102100701,82.0003842389748,82.0003838746157,82.0003842389748,38.3146065419069,38.3146065419069,38.314607123158,"2A"
30102100702,80.2687151537178,79.5468387919151,80.2687151594013,37.79579493544,37.5950505161294,37.7957949370754,"2A"
30102100703,78.0625576498269,78.0625576498269,78.0625599672114,37.223470487558,37.223470487558,37.2234714607315,"2A"
30102100704,74.1853651733171,74.1853638270172,75.178003890874,36.0724835928882,36.0724831908077,36.3205143772592,"2A"
30102100705,76.2612225739871,76.21238982591,76.2612272886423,36.9227369994817,36.9098457083111,36.9227403009379,"2A"
30102100706,73.5839471213999,73.5839383837128,73.5849471367218,36.1117272373484,36.1117220647506,36.1125266206971,"2A"
30102100707,77.1903831308216,77.1903765204801,77.1903831308216,37.4601444716158,37.4601420061028,37.4601444716158,"2A"
30102100708,75.5188947149828,75.5188848079803,75.9013364081118,36.9169492850525,36.9169474383496,37.067666714643,"2A"
30102100709,78.2095396099486,78.209528311299,78.2095396099486,37.5001093302421,37.5001042038484,37.5001093302421,"2A"
30102100710,81.2228653251188,80.1397998968343,81.2228693778887,38.5526197043496,38.4221015400838,38.5526213710182,"2A"
30102100711,78.8712562698581,78.8712562698581,78.8712642767098,38.0101687220542,38.0101687220542,38.0101697139404,"2A"
30102100712,73.491953404777,73.4919490755295,73.4919686051286,36.312153003397,36.3121519128736,36.3121582124081,"2A"
30102100713,70.8802827397473,70.8307126240871,71.823352961024,35.5456260496351,35.5266429048631,35.7565863463723,"2A"
30102100714,71.9375069487117,71.917134009398,72.4161886199226,36.4620083911358,36.459396329393,36.5276198625211,"2A"
30102100715,74.3964032727927,74.3964032727927,74.3964163125016,37.3050582337013,37.3050582337013,37.3050632465992,"2A"
30102100716,76.9265731118371,76.3958116286392,76.926580402291,38.1629037224121,37.92256562146,38.1629058655109,"2A"
30102100717,79.2261314418001,79.2261314418001,79.2261355107704,38.3814632057856,38.3814632057856,38.3814632691818,"2A"
30102100718,81.5474674537717,81.5474674537717,81.547476482539,39.1898863843907,39.1898863843907,39.1898918055973,"2A"
30102100719,84.7273115622159,84.7273072561939,84.7273115622159,40.3025743633648,40.3025734374424,40.3025743633648,"2A"
30102100720,73.8714909280828,73.8714784502014,73.8714977599404,36.6910896331979,36.6910844294663,36.69109088731,"2A"
30102100721,84.7295044596737,84.729498389374,84.7295044596737,40.6423706685413,40.6423684880394,40.6423706685413,"2A"
30102100722,78.5112368167208,78.5112360778119,78.5147526626204,39.2795906593766,39.2792845767696,39.2795909397992,"2A"
30102100723,78.8273785962336,78.8273732166592,78.8558399836052,39.8030171174636,39.8030144409599,39.8218270780177,"2A"
30102100724,81.4402800553793,80.6608382270882,81.4402804693785,40.6725366180615,40.4113741233522,40.6725386565431,"2A"
30102100725,85.159184732221,83.6157592656044,86.1505588061615,41.306656932439,40.7168761312672,42.0077977132898,"2A"
30102100726,81.9357340415831,81.9357292753468,81.9357340415831,40.1558947485975,40.1558929743965,40.1558947485975,"2A"
30102100727,79.6653656591438,79.6653644363403,80.4947333244465,39.2324084076968,39.2324073756332,39.3729212092132,"2A"
30102100728,76.531216564075,76.5312093353492,76.5312257758878,37.6008259421505,37.6008239110871,37.6008294188224,"2A"
30102100729,69.9799735563487,69.9164044276116,71.0148706667349,34.9358612757062,34.9110132697966,35.0790459238032,"2A"
30102100730,79.3622988436015,79.3622948012621,79.3623033700583,38.6707394474043,38.6707371538247,38.6707400843633,"2A"
30102100731,81.7409066925609,81.7409066925609,81.7409076165903,39.6745614905375,39.6745612952842,39.6745614905375,"2A"
30102100732,81.2240608795548,81.224058423799,81.2240608795548,40.2829052139242,40.2829052139242,40.2829059727002,"2A"
30102100733,84.3333193740173,84.3333100860902,84.3333247723087,41.6206221442537,41.6206190338049,41.6206243319007,"2A"
30102100734,87.786770937095,87.7867662488905,88.3511900061901,43.9928979035876,43.9928957105597,45.1014278574174,"2A"
30102100735,85.9524311127345,84.6689881538904,85.9524362485339,42.6503777165194,42.0459234542863,42.6503849428983,"2A"
30102100736,82.0125226234497,82.0125070156913,82.0125288670582,41.238671584257,41.2386632278713,41.2386741786975,"2A"
30102100737,84.2724098470695,84.0940645665082,84.272411168642,39.0528164607086,38.9033986574207,39.0528168461816,"2A"
30102100801,73.5032368488248,73.2363704863675,73.7349692132351,39.523537508722,39.2249394050403,39.6402815284482,"2A"
30102100802,74.3224378592232,74.3220877884195,74.3224453866769,40.5211085532862,40.521102180525,40.5251918104385,"2A"
30102100803,75.8707966546113,75.8707966546113,75.8708001962925,38.9376930996621,38.9376930996621,38.9376980097082,"2A"
30102100804,71.2768321082894,71.2494238576322,73.0907858569017,37.3392601890238,37.3277451764413,38.2796860404671,"2A"
30102100805,70.6451935039422,70.6451919296713,70.7401283754312,36.7506094511259,36.7506084436249,36.7783856066112,"2A"
30102100806,75.8976746554463,75.8974967589566,76.7023218608036,38.5378470480706,38.5354819441128,38.860025436033,"2A"
30102100807,74.2159552760899,72.8275473383417,74.2159581956632,37.7207786943884,37.3747861888061,37.720781944125,"2A"
30102100808,70.8996712779305,70.8996704166285,70.9042700472662,36.5205590211914,36.5205589665372,36.524869837117,"2A"
30102100809,76.0084520482062,76.0084496296451,76.9022170559261,40.3721055764406,40.3721036403634,40.886452240714,"2A"
30102100810,73.6876857646877,73.6875172336841,73.6876926259044,38.8895996890117,38.8895274817936,38.8896021306829,"2A"
30102100811,75.4145196381735,75.4145196381735,75.4145231681753,39.2651244986434,39.2651244986434,39.2651280415221,"2A"
30102100812,74.5942462895258,74.5942462895258,74.5942536440821,38.4250354982908,38.4250354982908,38.425038899943,"2A"
30102100901,80.8472640993407,80.8472615307261,80.9447333783527,41.0388146343611,41.0295719379083,41.0388157225749,"2A"
30102100902,85.0716827789506,85.0716727732114,85.0716827789506,42.6428147182586,42.6428147182586,42.6428152358366,"2A"
30102100903,83.7628554474032,82.3627385349836,83.7628832490124,42.794406176264,42.3227700928313,42.7944123314792,"2A"
30102100904,83.6129812531759,83.6129809528361,83.612985993617,43.4593061025665,43.4593037301852,43.4593107014732,"2A"
30102100905,82.3786921965109,82.3674757531755,82.3786965020116,43.7585281615369,43.758524974794,43.7701987456018,"2A"
30102100906,82.1112933158932,82.1112933158932,82.1113036817106,43.2038695435084,43.2038695435084,43.2038737266214,"2A"
30102100907,78.97956710391,78.9795572833194,78.9795724569518,41.0762038411485,41.076199551208,41.0762061794926,"2A"
30102100908,78.3532147938101,77.0518948600115,78.3532188319168,45.9366201190545,45.3859572261766,45.9366208604182,"2A"
30102100909,71.3040250969885,65.5375398368685,74.3579992294812,44.0005015487147,41.5111436977251,45.5248949757691,"2A"
30102100910,61.0935965203341,56.182146669871,65.6916360912444,39.2974327840512,36.448532930709,42.010128711239,"2A"
30102100911,62.7732227573902,50.379171187961,76.915743903736,37.9234407044356,33.3922056393561,42.6068166725103,"2A"
