"SA1_CODE11","value","min","max"
"30101100101",32.8768734140172,32.0492610729052,33.2494107255681
"30101100102",31.411159431163,31.4111591863592,31.411159431163
"30101100103",32.2950541648473,31.561850327051,32.3018886245785
"30101100104",35.841320259541,35.8212771503947,35.9441181253053
"30101100105",34.9400842190903,33.8724180190202,35.1794074495401
"30101100106",34.6319599399355,34.6319531609571,34.6319599399355
"30101100107",34.7915984171806,34.7915959834319,34.7940796904807
"30101100108",35.2353400281619,35.1692046399569,35.2353465548334
"30101100109",33.8148556028584,33.8148521051257,34.5600699667693
"30101100110",34.2629837144226,34.2629837144226,34.2629868422512
"30101100111",33.6821692927344,33.6821656396944,33.6821692927344
"30101100112",32.6201668632291,32.6201667034753,32.6201668632291
"30101100113",32.6881542885812,32.6881534910453,32.6881542885812
"30101100114",33.2027244497328,33.2027234191507,33.2169228083632
"30101100115",32.8520606310777,32.8520568353307,32.8520606310777
"30101100116",32.1041379194783,31.9103270515161,32.1042232250613
"30101100117",31.4087143614543,31.4085894940137,31.4087171207457
"30101100118",31.76229851938,31.7622907838786,31.7623000671258
"30101100119",32.2488057179319,32.2487973357011,32.248810977887
"30101100120",30.886457050115,30.8864454574568,30.8864589199051
"30101100121",30.4441914567833,30.4412642684648,30.4441915946384
"30101100122",30.2865392826234,30.2865378687422,30.2865392826234
"30101100123",31.6568791721418,31.6568791721418,31.6568851407102
"30101100124",31.4582334279316,31.3675802997631,31.4582351460974
"30101100125",32.4539112075655,32.4539099077012,32.4539112075655
"30101100126",32.042847547741,32.0428453753668,32.0428491656194
"30101100127",32.0507960081205,32.0507943141295,32.0507960081205
"30101100128",32.5111945157353,32.5111910450299,32.6028094730915
"30101100129",32.115752562071,32.1157500352922,32.1157543519549
"30101100130",33.5423172051881,33.5423169313899,33.5423172051881
"30101100131",32.7401342863679,32.7401309850736,32.740136894653
"30101100132",33.5016242240703,33.5016208027951,33.5016242240703
"30101100133",33.2952261368316,33.2952255814242,33.2952291724008
"30101100134",31.2489982936078,31.2489969676427,31.2489982936078
"30101100135",31.7084878805033,31.7084878805033,31.7084916695924
"30101100136",31.051735926435,31.0517341524861,31.051735926435
"30101100137",31.725939769092,31.7259349301139,31.7259461133451
"30101100138",31.2474152449455,31.2474126468139,31.2474152449455
"30101100139",31.4522326736753,31.4522326736753,31.4522359970118
"30101100140",31.0519755882223,31.0519755882223,31.0519758407961
"30101100141",32.0018447748637,32.0018447748637,32.0018473424415
"30101100142",32.4444491845363,32.4444470522295,32.4444495003539
"30101100143",33.7409401882854,32.6991876804275,34.4846130145975
"30101100144",30.6585306265692,30.6585288170891,30.8824885694992
"30101100145",35.2942345869619,35.2942336862317,35.3041106811116
"30101100201",26.5601204992839,25.6274115734332,26.9879938397087
"30101100202",24.7512348522966,24.6804046953455,24.8608185774817
"30101100203",23.2864257402206,22.4661469032719,24.5553075840816
"30101100204",20.7899173493792,20.2024593787426,21.4860971185612
"30101100205",24.9881021653408,24.9881004297911,24.9881021653408
"30101100206",27.621707507581,26.7339374992731,29.4879545720152
"30101100207",25.7577272452638,25.7577257364969,26.3758337492794
"30101100208",22.9589530932683,22.7677607071701,22.9589568837099
"30101100209",24.5069583638947,23.8408175294123,25.3913079275677
"30101100210",22.4487988157755,22.4487957050894,22.605515159785
"30101100211",21.1375914368396,20.2468649108412,21.4850801612974
"30101100212",20.1567520827932,20.1567504517898,20.2254545615474
"30101100213",19.9965522001269,19.9965522001269,19.9965544718638
"30101100214",20.086534826451,20.0865329738488,20.0865372483743
"30101100215",19.7023527678062,19.7023512389558,19.7063918887322
"30101100216",19.3014446010369,19.3014446010369,19.3014477596507
"30101100217",28.0971711913085,27.3060965111762,28.5644512351346
"30101100218",19.8813128394816,19.8813101103342,19.8813128394816
"30101100219",20.5579610738896,20.5579599915791,20.5579701106417
"30101100220",20.3523536296924,20.3523533915757,20.3523575081362
"30101100221",21.0066490474724,21.0066464436723,21.0066511679642
"30101100301",34.426314296082,34.4263131067828,34.5469001407394
"30101100302",33.0782848943171,33.078282833114,33.078286985373
"30101100303",33.1463063969572,33.1401290306098,33.1463106836619
"30101100304",34.9873816565224,34.987378349588,34.9873853099446
"30101100305",32.4457503598497,32.3500267424275,32.4457507748422
"30101100306",31.7552130105233,31.7552130105233,31.7583837102991
