"SA1_CODE11","value","min","max"
"30101100101",62.9996952184753,60.7040117115839,64.2183604447251
"30101100102",59.3248333353314,59.3248326083208,59.3248333353314
"30101100103",62.3985697239733,59.8734171781076,62.4470643401597
"30101100104",68.5218593370381,68.4651020055806,69.0608492086484
"30101100105",67.6176970574704,64.8965348863747,68.5785350601806
"30101100106",64.6090629342789,64.6090475475754,64.6090629342789
"30101100107",65.5382184899958,65.5382155251943,65.5445964859103
"30101100108",66.8328885730196,66.710906983698,66.8329028801433
"30101100109",63.6752537515436,63.6752466753414,65.4183236411585
"30101100110",64.1851188141059,64.1851188141059,64.1851229736827
"30101100111",62.481276359644,62.4812685676617,62.481276359644
"30101100112",60.6261962706852,60.6261934331577,60.6261962706852
"30101100113",60.5394625121125,60.5394625121125,60.5394641761325
"30101100114",61.8087282168476,61.8087268846915,61.908939599308
"30101100115",60.5394920568968,60.5394811472387,60.5394920568968
"30101100116",59.0065824812287,58.5364440172386,59.0068006467102
"30101100117",57.2555175780391,57.2551971133253,57.2555220221128
"30101100118",57.6226107203125,57.6225943509961,57.6226145631198
"30101100119",58.8385647348994,58.8385450275201,58.8385778600016
"30101100120",56.4678357929936,56.4678054615748,56.4678406851031
"30101100121",55.7401069888513,55.7349484915612,55.7401070053488
"30101100122",55.5287737531746,55.5287699079713,55.5287737531746
"30101100123",58.4202011930234,58.4202011930234,58.420214919182
"30101100124",58.176661400682,58.0187710640151,58.17666646634
"30101100125",60.4547673916641,60.4547616304873,60.4547673916641
"30101100126",59.6693659477007,59.6693601026306,59.6693682150902
"30101100127",59.872858179303,59.872853567144,59.872858179303
"30101100128",61.0329755215788,61.0329660579795,61.3765085259068
"30101100129",60.3600924466488,60.3600854149839,60.3600974276137
"30101100130",64.0321131243564,64.0321117067761,64.0321131243564
"30101100131",61.9894119809371,61.989400527624,61.989417035546
"30101100132",63.6945492919003,63.6945424967471,63.6945492919003
"30101100133",62.8880155006449,62.8880120494895,62.8880217875363
"30101100134",57.8957071043155,57.8957030768476,57.8957071043155
"30101100135",59.3289817049804,59.3289817049804,59.3289926818939
"30101100136",57.5986670501148,57.5986636430713,57.5986670501148
"30101100137",59.6550081999034,59.6549964949346,59.6550262226774
"30101100138",58.482466737279,58.4824596593589,58.482466737279
"30101100139",59.1424286450033,59.1424286450033,59.1424392608767
"30101100140",58.2298976257125,58.2298976257125,58.2298988616416
"30101100141",60.7797806922017,60.7797806922017,60.779786311521
"30101100142",61.9602251918043,61.9602207067283,61.9602279030977
"30101100143",65.9940818601816,63.3606180950493,67.9256043393597
"30101100144",56.8826647343004,56.8826592040176,57.3787390970361
"30101100145",67.7182589703344,67.6898120025353,67.7182631227743
"30101100201",45.3666312775087,43.4485948254258,46.3703263168542
"30101100202",41.0599985495967,41.004686839749,41.0857823203112
"30101100203",37.8789221295713,35.9308392368446,40.9202352536913
"30101100204",31.9948429226097,30.842709713196,33.2852743469845
"30101100205",41.2127171486081,41.2127138175312,41.2127171486081
"30101100206",45.5895513448094,44.0412361821236,49.9838485279466
"30101100207",42.3867318613569,42.3867269674301,43.9202147029799
"30101100208",36.0620453775964,35.7221799651103,36.0620538609087
"30101100209",39.5926589941971,38.4179990423125,41.1905934098021
"30101100210",35.5197433499451,35.5197367132036,35.8148246319264
"30101100211",33.1822628672357,31.1660206272233,33.9877820284073
"30101100212",30.4860263249704,30.4860224570579,30.5610355245846
"30101100213",30.0177304928225,30.0177304928225,30.0177358698131
"30101100214",30.0189557443075,30.0189534980084,30.0189619465233
"30101100215",29.2411052891055,29.2411034357341,29.2543826255191
"30101100216",28.2269299413154,28.2269299413154,28.2269345991473
"30101100217",48.3453332927237,46.6023593985612,49.5219261951576
"30101100218",29.4192653705402,29.4192587715017,29.4192653705402
"30101100219",31.1427260314132,31.1427238647975,31.142744121618
"30101100220",30.5515569544579,30.5515560017907,30.5515646421268
"30101100221",31.8418220318425,31.8418173496605,31.8418267689062
"30101100301",59.4531629307598,59.4531618858433,59.713006684074
"30101100302",57.5401053287974,57.540103613032,57.5401126580953
"30101100303",58.4111222293114,58.4040930109443,58.4111325199653
"30101100304",62.5194868991621,62.5194843924282,62.519499937011
"30101100305",56.7829666331776,56.2579962525225,56.7829688735328
"30101100306",55.0809409900592,55.0809409900592,55.0839387572711
"30101100307",55.4159402220105,55.4159326944338,55.4159497761426
"30101100308",54.1437987434029,52.8397849289456,56.0056114681163
"30101100309",53.2702067754934,53.2702038957535,53.2702067754934
"30101100310",52.4749665790496,52.460028744933,53.0791010930417
"30101100311",56.661864318854,56.6618474676773,56.661864318854
"30101100312",60.2859974039304,60.2859949054408,60.2859974039304
"30101100313",59.1655762620006,59.1655762620006,59.165576636765
"30101100314",59.1618601404293,59.1569327995926,59.1618695097694
"30101100315",58.9956258155681,58.9956258155681,58.9956280060194
"30101100316",57.3587735556885,57.3587735556885,57.3587807824196
"30101100317",57.9363231829463,57.9363185602809,57.9363239804066
"30101100318",58.6227464706312,58.6227412921788,58.9478047158753
"30101100319",56.739647584007,56.7113156486103,56.7396489340762
"30101100320",55.2818380249353,55.2633416923557,55.6912441888351
"30101100321",57.9607239553104,57.9607134719336,57.9607298002875
"30101100322",59.180684220416,59.180684220416,59.1806884224295
"30101100323",60.3680795255968,59.269867040671,60.3680899062891
"30101100324",62.7395316047215,62.6313358011412,62.739535522189
"30101100325",61.5407388611676,61.5407388611676,61.540739926657
"30101100326",52.5395560583664,49.77170940064,52.550234778106
"30101100327",61.9201932688175,61.9201892679258,62.320507636012
"30101100328",59.6155463421983,59.5988357042102,59.6155518540471
"30101100329",63.1816585049414,63.0276294037481,63.3243298202943
"30101100330",62.7131056298109,62.7131035089912,62.7131056298109
"30101100331",62.3699420496327,62.3270534530015,62.3699471776223
"30101100332",62.9156526905337,62.9156481049628,62.9156683342197
"30101100333",61.9176719038339,61.917667146438,62.8609652053391
"30101100334",60.2055346237474,59.519603006732,60.2074112030081
"30101100335",61.2432739405479,61.2432739405479,61.2432816086001
"30101100336",59.7963141881814,59.7963122298574,59.7963141881814
"30101100401",54.0705562598784,54.0705562598784,54.0705615724713
"30101100402",55.0584287367943,54.8191599773616,55.1351570736969
"30101100403",48.4293858155704,48.4293824917742,48.4351224788293
"30101100404",47.8381796305665,47.8381796305665,47.838183700019
"30101100405",47.0985064081004,47.0985012433454,47.0985064081004
