"SA2_CODE21","value","min","max"
"306021147",185.214961621275,180.070404720117,186.608335648518
"306021148",190.130839325201,170.525709755626,203.540876880558
"306021149",176.955398955897,175.254844198479,178.563509905753
"306021150",187.283919769204,179.865431474767,198.625082762232
"306021151",175.624121527893,174.846156088812,176.307390526538
"306021152",174.348429943886,172.924729567875,175.258512799799
"306021153",181.480357780321,179.454338422562,182.81271327801
"306021154",173.981208638261,172.899893376554,175.946430445683
"306021155",179.111779000516,177.022003161735,181.107176158757
"306021156",175.680882592185,173.841049521277,177.119568829516
"306021157",177.530046211539,176.521368006482,179.079713445789
"306031158",195.026580378688,168.31967447152,221.887284348272
"306031159",167.79643949243,166.409624216074,172.516844251249
"306031160",176.627961192862,163.733417740586,188.283886743851
"306031161",169.143690115414,141.041891872791,191.441264272653
"306031162",201.052515716803,179.251914823283,219.202924483625
"306031163",176.039227085978,170.167813443746,192.95840048963
"306041164",216.231290639654,196.865363782029,228.503185219497
"306041165",215.529115232291,196.857072999056,225.38042043503
"306051166",176.295349009812,174.917749619035,181.892776823705
"306051167",179.136496507519,151.995062069304,205.003906799633
"306051168",197.981073267897,184.367100733731,214.161616328989
"306051169",178.212297122782,174.304491700557,206.158779073269
"306051170",181.433827744989,178.005969304997,187.803039831624
"307011171",330.722705989711,276.606025364034,356.977583341562
"307011172",287.385764858546,236.49186919664,309.492230663303
"307011173",216.664727776372,212.733602622913,221.226317459652
"307011174",221.825883609113,164.302475559597,322.470807397839
"307011175",315.839234831501,259.931815916404,364.27249823318
"307011176",322.461959098301,321.095008717652,333.09185525422
"307011177",329.500287372925,282.264144625645,397.912911962864
"307011178",238.925486618495,196.200950758366,319.157968163731
"307021179",164.664349615514,149.910959892066,172.875824036483
"307021180",164.544200110606,145.987817537271,209.291992845727
"307021181",182.169740005709,160.006423835669,212.393053421831
"307021182",161.26883844737,150.094589103127,189.665266499212
"307021183",209.615923581188,160.27785674209,308.709939651602
"307031184",159.066152352431,139.04903077258,168.683057901576
"307031185",150.675585779256,114.994953732016,163.506465332321
"307031186",163.384536825877,112.080839206208,172.781108709953
"307031187",170.561993320396,168.772976469547,174.617139042421
"307031188",187.341254581029,163.184671113842,212.621615535785
"307031189",151.608811392074,149.045771019718,158.165261719018
"308011190",345.065605316632,279.185037492164,375.82350191697
"308011191",354.542687098218,293.511719004244,375.828197322927
"308011192",345.695909212218,345.036469126298,346.759225161665
"308031205",311.788127083301,309.465627835487,313.654278074531
"308031206",332.532947896028,311.503563534877,344.61588311531
"308031207",339.312301254469,338.201464315435,343.504139637731
"308031208",315.593416846527,313.549319765511,324.657599284574
"308031209",328.763990904339,315.815653892868,334.787852598681
"308031210",319.838374327674,312.922245819532,330.675162922178
"308031211",314.803712515181,312.887829342787,319.229766322539
"308031212",333.878919592437,327.481430962052,338.424809068191
"308031213",317.075857326946,313.812940002846,327.131950755446
"308031214",311.855621495284,309.398463137496,313.592119066046
"308031215",315.984088549513,309.968316992059,322.965182473757
"308031216",308.699968405766,306.444634960142,314.973374375178
"308031217",311.173089397695,307.189205698027,317.837670734877
"308031218",335.107962116983,317.342540709667,345.739398961584
"308031219",334.643033998017,297.641354549324,380.718493290142
"308031220",342.359397079676,310.236117264704,366.794514269175
"308031221",357.349404728888,333.357744475737,379.390819979202
"308031222",306.35704849016,305.137535828307,307.751668159977
"308031223",340.531201600587,338.364801837829,345.64168009577
"308041528",278.226576667981,229.103351648283,350.584344166153
"308041529",272.623441132368,271.687552573382,275.81917821085
"308051530",274.243120659898,235.146599508074,302.51147275296
"308051531",226.846537211688,225.158029442866,235.061186453617
"308051532",246.648893890054,232.444117511136,268.470556165318
"308051533",236.347727717828,228.418232976365,250.913323868373
"308051534",226.768577061051,226.112665616479,236.551013865749
"308051535",271.056547326798,225.452891190069,353.871773752078
"308051536",228.824872537741,227.284954364021,231.027418945943
"308051537",225.742059458051,225.175773097258,228.618691651363
"308051538",226.444698296793,225.338358775883,228.860964535443
"308051539",229.785466892604,227.018833736172,233.250685649077
"309011224",30.8335201357887,29.5856211353899,31.6654671881446
"309011225",41.401622307086,38.7236921838806,43.1659410403024
"309011226",39.3786205967131,36.5037223959975,40.8659262136689
"309011227",32.8621672686897,29.924684087547,36.0346539256096
"309011228",33.9867513298749,32.1096178038815,36.1310226616847
"309011229",37.2443760820192,35.957557554018,38.402217606338
