"SA2_CODE11","value","min","max"
"301011001",60.1693246349932,55.3237230718218,68.6712180130347
"301011002",35.5283312021231,28.2470846355757,49.5460941841031
"301011003",58.7310280735117,49.3418424979333,62.8188441041762
"301011004",51.0169572876146,45.1220131947574,58.8098177763557
"301011005",53.7844170071858,49.7257533470701,56.4990482499886
"301011006",66.7701442676752,63.6137732348262,72.778103061144
"301021007",79.0574048483917,69.0949927834609,87.9491095191124
"301021008",73.5316281403515,70.2642730228203,76.4319290503093
"301021009",77.0572238489836,50.4537349477694,85.9711294368232
"301021010",115.370186171463,69.3791191091136,124.015608046017
"301021011",46.784699628653,40.4779166694598,62.7104098149288
"301021012",74.4515813243382,57.6004939810585,87.2653821407353
"301021013",87.6027489463539,64.3910204621912,99.3751646083082
"301031014",48.0263814111113,33.2238159679018,72.1301966668659
"301031015",48.1186139594282,45.8024707968519,50.2613579465133
"301031016",42.5272511263693,37.1608397351426,46.1085214891039
"301031017",21.702777045555,19.1789267719673,30.8616453894218
"301031018",31.5734937087516,24.5332675906968,38.2286053833366
"301031019",37.7384293759348,34.7088233332918,42.8083247563312
"301031020",43.0851746120553,38.9058391130328,47.5388856181838
"301031021",37.1607430166828,28.1104456554364,41.7247720827042
"302011022",31.6090655838976,27.1494793013979,37.3157159164246
"302011023",23.2511270628775,20.4127247225752,28.1130420178227
"302011024",24.6937320862851,22.5197865293316,26.5751807756822
"302011025",15.5289698720342,13.2344116139437,19.1569486021824
"302011026",18.774343453384,16.2523487014742,21.6963547523117
"302021027",20.580532225873,18.5252758714773,22.9753725377932
"302021028",16.1975903956029,14.9555756145553,18.0748316726639
"302021029",16.9517510666218,15.1205947902795,18.6151642545847
"302021030",20.1481995365375,18.6119116197551,22.6497469257792
"302021031",11.022101946212,7.22092174042035,14.2043997903743
"302021032",11.332826788162,8.83809579101376,13.7187258717677
"302021033",14.1059401509063,11.9380848671506,15.9527285865087
"302021034",16.5570922651536,13.4596220095592,18.8658796077784
"302031035",26.9691671651584,24.3604950127344,31.9918560496102
"302031036",32.215426209743,17.408005573131,43.798557654211
"302031037",19.1616431122236,14.1399578770574,28.7176687702387
"302031038",20.549676706464,18.3774941512671,23.8452755508357
"302031039",25.6138379929435,23.0711470727693,34.3260385815243
"302031040",16.1167215637251,13.833639650141,19.0165386702333
"302041041",30.248111017691,28.1716801459789,33.6427057340306
"302041042",35.6951975181602,33.5501983563937,38.787997721513
"302041043",30.9137232904232,29.7107009147332,32.5434063302318
"302041044",33.9316206886953,32.4982014417604,35.015993583072
"302041045",26.3745225289829,24.3791558846689,29.1590072154684
"302041046",23.2431453145085,21.2984099220049,24.9817820068866
"303011047",18.1396204690358,15.1088979401806,20.2474786168025
"303011048",18.2984444956457,16.7743558111201,25.0367046482356
"303011049",21.1264306454493,19.2933976967443,27.8022660594949
"303011050",21.8786393566301,20.6215987130719,23.5251139463136
"303011051",27.1689720917661,23.7984107008369,30.0812336949571
"303021052",15.3679897375368,13.4644615714096,16.9825431475813
"303021053",15.5298857208236,12.7422729719235,19.4493606486903
"303021054",13.6827198622568,11.7212157040447,14.9398838591737
"303021055",15.5145891581809,13.6892250508557,16.9790234796469
"303021056",19.7649918679544,17.0944715898265,21.8168817963856
"303021057",19.9942434823145,17.359706955446,21.4731558509081
"303021058",12.3072175156472,11.0615362436927,13.5452030647801
"303021059",16.292517625447,14.5385168441265,19.1066135351439
"303031060",28.7631627557154,27.2209271406752,31.9765759967685
"303031061",25.7237398309966,24.0322845490783,27.2813919279137
"303031062",26.4302688188264,24.8920347175091,29.9792295948027
"303031063",23.2957814183064,21.2386650321428,25.2481689536866
"303031064",33.4537739819978,29.7805363891861,44.9925737237388
"303031065",25.4403411893088,22.6039318150195,27.0151560689103
"303031066",27.8464428579042,26.4097770288366,29.6033878149299
"303041067",23.3696594999697,22.4486152081442,24.7871779534735
"303041068",18.5381758651223,17.1190708058608,19.9545696291063
"303041069",24.1659580211052,23.3510047739106,25.103669449343
"303041070",21.229722227177,19.4234295789601,23.7154846364156
"303041071",18.164242005055,16.2304700060011,20.3530792159551
"303051072",29.4726485259098,27.7668115742301,31.0806596480942
"303051073",31.3686133059064,29.1548672959757,35.6875012125024
"303051074",31.7973033623308,24.5734904008066,34.8634729885454
"303051075",32.7984852146878,31.3632247912651,35.6299430740002
"303051076",24.9819960204762,19.2441717407567,27.1842234886323
"303061077",31.5992471040735,30.8869374357394,32.6059088351415
"303061078",29.6561797234861,27.2641305787682,30.6764934729926
